DeviceTag: Xsens DOT1,FirmwareVersion: 2.2.1,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Quaternion),StartTime: 2023-06-15 11:41:08.629,© Movella Technologies B.V. 2005-2023
9259181,0.9681,0.0030,0.0086,0.2505,-0.0534,-0.1291,0.2946,0
9259348,0.9680,0.0029,0.0087,0.2507,-0.0311,-0.1279,0.2712,0
9259848,0.9679,0.0029,0.0087,0.2512,-0.0536,-0.1299,0.2955,0
9260014,0.9679,0.0029,0.0087,0.2513,-0.0615,-0.1275,0.3191,0
9260181,0.9678,0.0029,0.0087,0.2514,-0.0536,-0.1242,0.2961,0
9260514,0.9677,0.0029,0.0087,0.2518,-0.0313,-0.1333,0.3001,0
9260681,0.9677,0.0028,0.0087,0.2519,-0.0142,-0.1386,0.2981,0
9260848,0.9677,0.0028,0.0087,0.2521,-0.0348,-0.1268,0.3003,0
9261181,0.9676,0.0028,0.0087,0.2524,-0.0607,-0.1435,0.3067,0
9261348,0.9675,0.0028,0.0087,0.2525,-0.0298,-0.1246,0.2648,0
9262014,0.9674,0.0028,0.0087,0.2531,-0.0490,-0.1277,0.2920,0
9262181,0.9674,0.0028,0.0087,0.2533,-0.0560,-0.1285,0.2958,0
9262348,0.9673,0.0028,0.0087,0.2534,-0.0250,-0.1189,0.2986,0
9263181,0.9671,0.0027,0.0087,0.2543,-0.0606,-0.1233,0.3228,0
9263348,0.9670,0.0027,0.0087,0.2544,-0.0256,-0.1190,0.2558,0
9263515,0.9670,0.0027,0.0087,0.2547,-0.0166,-0.1331,0.3328,0
9263681,0.9669,0.0027,0.0087,0.2548,-0.0114,-0.1450,0.3020,0
9263848,0.9669,0.0027,0.0087,0.2550,-0.0579,-0.1250,0.2912,0
9264015,0.9669,0.0027,0.0087,0.2551,-0.0635,-0.1307,0.3019,0
9264181,0.9668,0.0027,0.0087,0.2553,-0.0772,-0.1325,0.3000,0
9264348,0.9668,0.0027,0.0087,0.2554,-0.0233,-0.1434,0.2571,0
9264515,0.9667,0.0026,0.0087,0.2556,-0.0003,-0.1208,0.2736,0
9264681,0.9667,0.0026,0.0087,0.2558,-0.0111,-0.1334,0.3145,0
9264848,0.9667,0.0026,0.0087,0.2559,-0.0338,-0.1412,0.3031,0
9265015,0.9666,0.0026,0.0087,0.2561,-0.0748,-0.1313,0.2939,0
9265348,0.9665,0.0026,0.0087,0.2564,-0.0400,-0.1258,0.3261,0
9265515,0.9665,0.0026,0.0087,0.2565,-0.0149,-0.1234,0.2948,0
9265681,0.9664,0.0026,0.0087,0.2567,-0.0180,-0.1312,0.3009,0
9265848,0.9664,0.0026,0.0087,0.2569,-0.0571,-0.1312,0.2889,0
9266015,0.9664,0.0026,0.0087,0.2570,-0.0544,-0.1167,0.2823,0
9266181,0.9663,0.0025,0.0087,0.2571,-0.0612,-0.1178,0.3270,0
9266348,0.9663,0.0025,0.0087,0.2572,-0.0158,-0.0914,0.3147,0
9266515,0.9663,0.0025,0.0087,0.2574,-0.0033,-0.1536,0.2303,0
9266681,0.9662,0.0025,0.0087,0.2575,-0.0015,-0.1323,0.2935,0
9266848,0.9662,0.0025,0.0087,0.2577,-0.0324,-0.1102,0.3451,0
9267015,0.9661,0.0025,0.0087,0.2578,-0.0432,-0.1243,0.2608,0
9267181,0.9661,0.0025,0.0087,0.2580,-0.0669,-0.1353,0.2975,0
9267348,0.9661,0.0025,0.0087,0.2582,-0.0347,-0.1171,0.3243,0
9267515,0.9660,0.0025,0.0087,0.2583,-0.0323,-0.1119,0.3096,0
9267681,0.9660,0.0025,0.0087,0.2585,-0.0125,-0.1372,0.2797,0
9267848,0.9659,0.0025,0.0087,0.2586,-0.0330,-0.1284,0.3237,0
9268015,0.9659,0.0025,0.0087,0.2588,-0.0709,-0.1189,0.3015,0
9268848,0.9657,0.0024,0.0087,0.2597,-0.0287,-0.1166,0.2976,0
9269015,0.9656,0.0024,0.0088,0.2598,-0.0527,-0.1207,0.3094,0
9269181,0.9656,0.0024,0.0088,0.2600,-0.0618,-0.1201,0.3046,0
9269515,0.9655,0.0024,0.0087,0.2603,-0.0130,-0.1285,0.2753,0
9269681,0.9654,0.0024,0.0088,0.2604,0.0006,-0.1213,0.2879,0
9269848,0.9654,0.0024,0.0088,0.2606,-0.0264,-0.1210,0.3029,0
9270015,0.9654,0.0024,0.0088,0.2608,-0.0453,-0.1099,0.2978,0
9270181,0.9653,0.0024,0.0088,0.2609,-0.0677,-0.1173,0.3045,0
9270348,0.9653,0.0024,0.0088,0.2611,-0.0473,-0.1100,0.3289,0
9270515,0.9652,0.0024,0.0088,0.2613,-0.0426,-0.1233,0.2907,0
9270681,0.9652,0.0024,0.0088,0.2614,-0.0220,-0.1200,0.3018,0
9270848,0.9651,0.0024,0.0088,0.2616,-0.0125,-0.1409,0.3154,0
9271848,0.9649,0.0023,0.0088,0.2625,-0.0321,-0.1436,0.2724,0
9272015,0.9648,0.0023,0.0088,0.2626,-0.0605,-0.1291,0.3141,0
9272181,0.9648,0.0023,0.0088,0.2628,-0.0525,-0.1179,0.3001,0
9272515,0.9647,0.0023,0.0089,0.2632,-0.0439,-0.1042,0.3129,0
9272681,0.9647,0.0023,0.0088,0.2633,-0.0166,-0.1410,0.2809,0
9272848,0.9646,0.0023,0.0088,0.2635,-0.0139,-0.1479,0.2945,0
9273348,0.9645,0.0022,0.0088,0.2641,-0.0564,-0.1233,0.2981,0
9273681,0.9644,0.0022,0.0088,0.2644,-0.0135,-0.1344,0.2819,0
9274015,0.9643,0.0022,0.0088,0.2648,-0.0243,-0.1083,0.3296,0
9274181,0.9642,0.0022,0.0089,0.2650,-0.0311,-0.1152,0.3077,0
9274681,0.9641,0.0022,0.0089,0.2655,-0.0443,-0.1492,0.2839,0
9274848,0.9640,0.0022,0.0089,0.2657,-0.0160,-0.1045,0.3165,0
9275015,0.9640,0.0022,0.0089,0.2659,-0.0329,-0.0790,0.3058,0
9275181,0.9639,0.0022,0.0089,0.2660,-0.0358,-0.1155,0.2985,0
9275348,0.9639,0.0021,0.0089,0.2662,-0.0704,-0.1659,0.3190,0
9275515,0.9638,0.0021,0.0089,0.2663,-0.0540,-0.1558,0.2015,0
9275681,0.9638,0.0021,0.0089,0.2665,-0.0059,-0.0904,0.4240,0
9275848,0.9638,0.0021,0.0089,0.2666,0.0025,-0.0649,0.2571,0
9276015,0.9637,0.0021,0.0089,0.2668,-0.0094,-0.0914,0.3392,0
9276181,0.9637,0.0021,0.0089,0.2669,-0.0659,-0.1578,0.2321,0
9276348,0.9636,0.0021,0.0089,0.2671,-0.0618,-0.1718,0.2976,0
9276515,0.9636,0.0021,0.0089,0.2673,-0.0108,-0.0969,0.3299,0
9276681,0.9635,0.0021,0.0089,0.2674,-0.0004,-0.0595,0.3246,0
9277015,0.9634,0.0021,0.0089,0.2678,-0.0349,-0.1813,0.2632,0
9277181,0.9634,0.0020,0.0089,0.2679,-0.0482,-0.1315,0.2944,0
9277348,0.9634,0.0020,0.0089,0.2681,-0.0567,-0.0507,0.3029,0
9277515,0.9633,0.0020,0.0089,0.2683,-0.0106,-0.0955,0.3342,0
9277681,0.9633,0.0020,0.0089,0.2684,-0.0245,-0.1720,0.2720,0
9277848,0.9632,0.0020,0.0089,0.2686,-0.0363,-0.1427,0.2644,0
9278015,0.9632,0.0020,0.0089,0.2687,-0.0429,-0.0961,0.3008,0
9278181,0.9631,0.0020,0.0089,0.2689,-0.0161,-0.0850,0.3301,0
9278348,0.9631,0.0020,0.0089,0.2690,-0.0372,-0.1166,0.2836,0
9278515,0.9630,0.0020,0.0089,0.2692,-0.0546,-0.1450,0.2817,0
9278681,0.9630,0.0020,0.0089,0.2694,-0.0201,-0.1402,0.2709,0
9278848,0.9629,0.0020,0.0089,0.2695,0.0024,-0.1187,0.2996,0
9279015,0.9629,0.0020,0.0089,0.2697,-0.0321,-0.0870,0.3340,0
9279182,0.9629,0.0020,0.0089,0.2698,-0.0664,-0.1077,0.3068,0
9279348,0.9628,0.0020,0.0089,0.2700,-0.0563,-0.1565,0.2828,0
9279515,0.9628,0.0020,0.0089,0.2701,-0.0238,-0.1290,0.3122,0
9279682,0.9627,0.0020,0.0089,0.2703,-0.0398,-0.0827,0.3124,0
9279848,0.9627,0.0020,0.0089,0.2705,-0.0206,-0.1061,0.3029,0
9280015,0.9626,0.0020,0.0089,0.2706,-0.0301,-0.1447,0.3039,0
9280348,0.9626,0.0019,0.0089,0.2709,-0.0543,-0.0945,0.2702,0
9280515,0.9625,0.0019,0.0089,0.2711,-0.0217,-0.0849,0.2934,0
9280682,0.9625,0.0019,0.0089,0.2713,-0.0130,-0.1135,0.2919,0
9280848,0.9624,0.0019,0.0089,0.2714,-0.0251,-0.1316,0.2802,0
9281015,0.9624,0.0019,0.0089,0.2716,-0.0376,-0.1321,0.3041,0
9281515,0.9622,0.0019,0.0089,0.2720,-0.0341,-0.1189,0.2894,0
9281682,0.9622,0.0019,0.0089,0.2722,-0.0256,-0.1328,0.2711,0
9281848,0.9622,0.0019,0.0089,0.2724,-0.0249,-0.1240,0.2984,0
9282015,0.9621,0.0019,0.0089,0.2724,-0.0429,-0.0934,0.3210,0
9282182,0.9621,0.0019,0.0089,0.2726,-0.0467,-0.1101,0.3091,0
9282348,0.9620,0.0018,0.0089,0.2727,-0.0459,-0.1126,0.2808,0
9282515,0.9620,0.0018,0.0089,0.2729,-0.0363,-0.1335,0.3169,0
9282682,0.9619,0.0018,0.0089,0.2731,-0.0230,-0.1231,0.2809,0
9282848,0.9619,0.0018,0.0089,0.2732,-0.0210,-0.0939,0.3219,0
9283015,0.9618,0.0018,0.0089,0.2734,-0.0121,-0.0972,0.3002,0
9283182,0.9618,0.0018,0.0089,0.2736,-0.0428,-0.1293,0.2909,0
9283348,0.9618,0.0018,0.0089,0.2738,-0.0592,-0.1328,0.3062,0
9284515,0.9614,0.0018,0.0089,0.2749,-0.0373,-0.1054,0.2989,0
9284682,0.9614,0.0017,0.0089,0.2750,-0.0288,-0.1071,0.3086,0
9285182,0.9612,0.0017,0.0089,0.2755,-0.0587,-0.0886,0.3158,0
9285348,0.9612,0.0017,0.0089,0.2757,-0.0458,-0.1100,0.3122,0
9286015,0.9610,0.0017,0.0089,0.2763,-0.0381,-0.1012,0.2959,0
9286182,0.9610,0.0017,0.0089,0.2764,-0.0285,-0.1053,0.3201,0
9286348,0.9609,0.0017,0.0090,0.2766,-0.0335,-0.1035,0.3125,0
9286682,0.9609,0.0016,0.0090,0.2769,-0.0301,-0.1119,0.3128,0
9286848,0.9608,0.0016,0.0090,0.2770,-0.0373,-0.1106,0.3084,0
9287015,0.9608,0.0016,0.0090,0.2772,-0.0372,-0.0920,0.3044,0
9287182,0.9607,0.0016,0.0090,0.2774,-0.0395,-0.1210,0.3077,0
9287348,0.9607,0.0016,0.0090,0.2776,-0.0335,-0.1214,0.3093,0
9287515,0.9606,0.0016,0.0090,0.2777,-0.0393,-0.0950,0.3026,0
9287682,0.9606,0.0016,0.0090,0.2778,-0.0429,-0.0965,0.3084,0
9287848,0.9605,0.0016,0.0090,0.2780,-0.0365,-0.1047,0.2895,0
9288182,0.9604,0.0016,0.0090,0.2784,-0.0423,-0.1063,0.3025,0
9288348,0.9604,0.0016,0.0090,0.2785,-0.0303,-0.1143,0.3060,0
9288515,0.9603,0.0016,0.0090,0.2787,-0.0347,-0.0938,0.2928,0
9288682,0.9603,0.0016,0.0090,0.2789,-0.0397,-0.0959,0.3000,0
9288848,0.9602,0.0016,0.0090,0.2790,-0.0341,-0.1119,0.2899,0
9289015,0.9602,0.0016,0.0090,0.2792,-0.0329,-0.1125,0.2962,0
9289348,0.9601,0.0016,0.0090,0.2796,-0.0237,-0.1030,0.3082,0
9290182,0.9598,0.0015,0.0090,0.2804,-0.0303,-0.1087,0.3093,0
9290348,0.9598,0.0015,0.0090,0.2806,-0.0365,-0.1164,0.3126,0
9290848,0.9596,0.0015,0.0090,0.2812,-0.0247,-0.1051,0.3089,0
9291015,0.9596,0.0015,0.0090,0.2814,-0.0146,-0.1037,0.3250,0
9291182,0.9595,0.0015,0.0090,0.2815,-0.0303,-0.1141,0.2977,0
9291348,0.9595,0.0015,0.0090,0.2817,-0.0319,-0.1206,0.3243,0
9291515,0.9594,0.0015,0.0091,0.2818,-0.0328,-0.1016,0.2919,0
9291682,0.9594,0.0015,0.0091,0.2820,-0.0255,-0.1121,0.3091,0
9292348,0.9592,0.0014,0.0091,0.2827,-0.0283,-0.1032,0.3127,0
9292515,0.9591,0.0014,0.0091,0.2828,-0.0376,-0.0926,0.3028,0
9292682,0.9591,0.0014,0.0091,0.2830,-0.0416,-0.1172,0.2994,0
9292848,0.9590,0.0014,0.0091,0.2832,-0.0264,-0.1229,0.2935,0
9293015,0.9590,0.0014,0.0091,0.2833,-0.0422,-0.1037,0.2972,0
9293182,0.9589,0.0014,0.0091,0.2835,-0.0308,-0.1012,0.3038,0
9293515,0.9589,0.0014,0.0091,0.2837,-0.0314,-0.1169,0.3001,0
9293682,0.9588,0.0014,0.0091,0.2839,-0.0443,-0.1100,0.3012,0
9293848,0.9588,0.0014,0.0091,0.2840,-0.0348,-0.0986,0.3074,0
9294015,0.9587,0.0014,0.0091,0.2842,-0.0203,-0.1010,0.3026,0
9294182,0.9587,0.0014,0.0091,0.2843,-0.0241,-0.1037,0.2995,0
9294348,0.9586,0.0014,0.0091,0.2845,-0.0413,-0.0992,0.2997,0
9294515,0.9586,0.0014,0.0091,0.2847,-0.0454,-0.1096,0.3120,0
9294682,0.9585,0.0014,0.0091,0.2848,-0.0351,-0.0952,0.3075,0
9294848,0.9585,0.0014,0.0091,0.2850,-0.0425,-0.1114,0.2874,0
9295015,0.9585,0.0014,0.0091,0.2851,-0.0210,-0.0961,0.3007,0
9295182,0.9584,0.0014,0.0091,0.2853,-0.0273,-0.1113,0.2781,0
9295348,0.9584,0.0013,0.0091,0.2854,-0.0363,-0.1068,0.3010,0
9295682,0.9582,0.0013,0.0091,0.2858,-0.0256,-0.1023,0.2955,0
9295849,0.9582,0.0013,0.0091,0.2860,-0.0361,-0.1004,0.2912,0
9296015,0.9581,0.0013,0.0091,0.2861,-0.0217,-0.1064,0.3311,0
9296182,0.9581,0.0013,0.0091,0.2863,-0.0330,-0.1030,0.2769,0
9296349,0.9581,0.0013,0.0091,0.2864,-0.0356,-0.1117,0.3123,0
9296515,0.9580,0.0013,0.0091,0.2866,-0.0404,-0.1039,0.2932,0
9296682,0.9580,0.0013,0.0091,0.2868,-0.0313,-0.1050,0.2958,0
9296849,0.9579,0.0013,0.0091,0.2870,-0.0287,-0.1040,0.3230,0
9297015,0.9578,0.0013,0.0091,0.2872,-0.0186,-0.1085,0.3087,0
9297182,0.9578,0.0013,0.0091,0.2873,-0.0326,-0.1030,0.2808,0
9297349,0.9577,0.0013,0.0091,0.2875,-0.0371,-0.0976,0.2888,0
9297515,0.9577,0.0013,0.0091,0.2877,-0.0460,-0.1074,0.3162,0
9297682,0.9576,0.0013,0.0091,0.2878,-0.0334,-0.1047,0.2749,0
9297849,0.9576,0.0013,0.0091,0.2880,-0.0251,-0.1052,0.3129,0
9298015,0.9575,0.0012,0.0091,0.2881,-0.0262,-0.1009,0.3133,0
9298349,0.9575,0.0012,0.0092,0.2884,-0.0340,-0.0831,0.3172,0
9298682,0.9574,0.0012,0.0092,0.2887,-0.0444,-0.1104,0.3027,0
9298849,0.9573,0.0012,0.0092,0.2889,-0.0423,-0.1139,0.2970,0
9299182,0.9572,0.0012,0.0092,0.2892,-0.0286,-0.0879,0.2808,0
9299349,0.9572,0.0012,0.0092,0.2894,-0.0287,-0.1002,0.2750,0
9299515,0.9571,0.0012,0.0092,0.2896,-0.0288,-0.1112,0.2821,0
9300182,0.9569,0.0012,0.0092,0.2902,-0.0154,-0.1108,0.2931,0
9300349,0.9569,0.0012,0.0092,0.2903,-0.0297,-0.1117,0.2882,0
9300515,0.9569,0.0012,0.0092,0.2904,-0.0321,-0.0996,0.2992,0
9300682,0.9568,0.0011,0.0092,0.2906,-0.0319,-0.1074,0.2975,0
9300849,0.9567,0.0011,0.0092,0.2908,-0.0339,-0.0976,0.3108,0
9301015,0.9567,0.0011,0.0092,0.2909,-0.0420,-0.1035,0.3011,0
9301349,0.9566,0.0011,0.0092,0.2913,-0.0320,-0.1122,0.2931,0
9301515,0.9565,0.0011,0.0092,0.2914,-0.0288,-0.0968,0.3149,0
9301682,0.9565,0.0011,0.0092,0.2916,-0.0258,-0.0895,0.2904,0
9301849,0.9564,0.0011,0.0092,0.2918,-0.0253,-0.0998,0.3071,0
9302015,0.9564,0.0011,0.0092,0.2920,-0.0215,-0.0955,0.3097,0
9302182,0.9563,0.0011,0.0092,0.2922,-0.0215,-0.0986,0.3135,0
9302349,0.9563,0.0011,0.0092,0.2923,-0.0293,-0.0835,0.2977,0
9302515,0.9562,0.0011,0.0092,0.2925,-0.0400,-0.1115,0.2921,0
9302682,0.9562,0.0011,0.0092,0.2926,-0.0212,-0.1123,0.2757,0
9302849,0.9561,0.0011,0.0092,0.2928,-0.0311,-0.0904,0.3064,0
9303015,0.9561,0.0011,0.0092,0.2929,-0.0343,-0.1025,0.3115,0
9303682,0.9559,0.0010,0.0092,0.2936,-0.0412,-0.0981,0.3160,0
9303849,0.9558,0.0010,0.0092,0.2938,-0.0284,-0.0937,0.2985,0
9304349,0.9557,0.0010,0.0092,0.2943,-0.0254,-0.0953,0.3016,0
9304849,0.9555,0.0010,0.0093,0.2948,-0.0139,-0.0927,0.2767,0
9305015,0.9555,0.0010,0.0093,0.2949,-0.0216,-0.1023,0.3052,0
9305515,0.9553,0.0010,0.0093,0.2954,-0.0268,-0.0948,0.3073,0
9305682,0.9553,0.0010,0.0093,0.2956,-0.0314,-0.0900,0.3399,0
9305849,0.9552,0.0010,0.0093,0.2957,-0.0267,-0.1039,0.2855,0
9306015,0.9552,0.0010,0.0093,0.2959,-0.0278,-0.1135,0.2971,0
9306349,0.9551,0.0010,0.0093,0.2961,-0.0222,-0.0986,0.2827,0
9306515,0.9551,0.0010,0.0093,0.2963,-0.0172,-0.0971,0.3016,0
9307015,0.9549,0.0010,0.0093,0.2968,-0.0211,-0.0991,0.3072,0
9307182,0.9549,0.0010,0.0093,0.2969,-0.0323,-0.1163,0.3248,0
9307682,0.9547,0.0010,0.0093,0.2974,-0.0210,-0.0985,0.2955,0
9307849,0.9547,0.0010,0.0093,0.2976,-0.0204,-0.1092,0.3088,0
9308015,0.9546,0.0010,0.0093,0.2977,-0.0351,-0.1020,0.2877,0
9308182,0.9546,0.0010,0.0093,0.2979,-0.0156,-0.0989,0.3072,0
9308349,0.9545,0.0010,0.0093,0.2981,-0.0175,-0.1089,0.3084,0
9308515,0.9545,0.0010,0.0093,0.2982,-0.0083,-0.0828,0.2920,0
9308682,0.9544,0.0010,0.0093,0.2983,-0.0248,-0.0862,0.3329,0
9308849,0.9544,0.0010,0.0093,0.2985,-0.0214,-0.1024,0.2961,0
9309182,0.9543,0.0009,0.0093,0.2988,-0.0136,-0.1057,0.3000,0
9309349,0.9542,0.0009,0.0093,0.2990,-0.0238,-0.0939,0.3006,0
9309515,0.9542,0.0009,0.0093,0.2992,-0.0389,-0.0963,0.2966,0
9310015,0.9540,0.0009,0.0093,0.2996,-0.0233,-0.1026,0.2860,0
9310682,0.9538,0.0009,0.0093,0.3003,-0.0317,-0.0988,0.2882,0
9310849,0.9538,0.0009,0.0093,0.3004,-0.0265,-0.0936,0.3097,0
9311182,0.9537,0.0009,0.0093,0.3007,-0.0324,-0.1000,0.2917,0
9311349,0.9536,0.0008,0.0093,0.3009,-0.0173,-0.0961,0.2996,0
9311515,0.9536,0.0008,0.0093,0.3010,-0.0231,-0.0886,0.3125,0
9312182,0.9533,0.0008,0.0093,0.3017,-0.0140,-0.0867,0.3203,0
9312349,0.9533,0.0008,0.0093,0.3019,-0.0247,-0.1013,0.2831,0
9312516,0.9532,0.0008,0.0093,0.3021,-0.0276,-0.1020,0.2974,0
9312682,0.9532,0.0008,0.0093,0.3023,-0.0213,-0.0979,0.3099,0
9312849,0.9531,0.0008,0.0093,0.3024,-0.0086,-0.1015,0.3004,0
9313016,0.9531,0.0008,0.0093,0.3026,-0.0267,-0.0985,0.2884,0
9313349,0.9530,0.0008,0.0093,0.3030,-0.0181,-0.1061,0.2821,0
9313516,0.9529,0.0008,0.0094,0.3031,-0.0241,-0.0889,0.3049,0
9314182,0.9527,0.0008,0.0093,0.3038,-0.0189,-0.1039,0.2812,0
9314349,0.9526,0.0008,0.0093,0.3040,-0.0215,-0.0981,0.2831,0
9314516,0.9526,0.0008,0.0093,0.3041,-0.0161,-0.0933,0.3122,0
9314849,0.9525,0.0007,0.0094,0.3044,-0.0220,-0.0993,0.3193,0
9315016,0.9524,0.0007,0.0094,0.3046,-0.0177,-0.1031,0.3169,0
9315182,0.9524,0.0007,0.0094,0.3048,-0.0252,-0.0858,0.2956,0
9315349,0.9523,0.0008,0.0094,0.3049,-0.0257,-0.0975,0.2963,0
9315516,0.9523,0.0007,0.0094,0.3051,-0.0237,-0.1031,0.2920,0
9315682,0.9522,0.0007,0.0094,0.3053,-0.0273,-0.1050,0.3163,0
9315849,0.9522,0.0007,0.0094,0.3054,-0.0324,-0.0892,0.2972,0
9316016,0.9521,0.0007,0.0094,0.3057,-0.0370,-0.0846,0.2977,0
9316349,0.9520,0.0007,0.0094,0.3060,-0.0240,-0.1107,0.2915,0
9316516,0.9519,0.0007,0.0094,0.3062,-0.0170,-0.1052,0.3070,0
9316682,0.9519,0.0007,0.0094,0.3063,-0.0190,-0.0959,0.3029,0
9316849,0.9518,0.0007,0.0094,0.3065,-0.0149,-0.0872,0.3340,0
9317016,0.9518,0.0007,0.0094,0.3067,-0.0301,-0.0881,0.3075,0
9317182,0.9517,0.0007,0.0094,0.3069,-0.0225,-0.0938,0.2990,0
9317516,0.9516,0.0006,0.0094,0.3072,-0.0099,-0.1044,0.3040,0
9317682,0.9515,0.0006,0.0094,0.3074,-0.0124,-0.1013,0.3086,0
9317849,0.9515,0.0006,0.0094,0.3075,-0.0054,-0.0975,0.2799,0
9318349,0.9513,0.0006,0.0094,0.3080,-0.0211,-0.0869,0.3283,0
9318516,0.9513,0.0006,0.0095,0.3082,-0.0234,-0.0772,0.2897,0
9318682,0.9512,0.0006,0.0095,0.3083,-0.0230,-0.1004,0.3013,0
9319016,0.9511,0.0006,0.0095,0.3087,-0.0338,-0.0893,0.2721,0
9319182,0.9511,0.0006,0.0095,0.3088,-0.0282,-0.0960,0.3165,0
9319349,0.9510,0.0006,0.0095,0.3090,-0.0236,-0.0943,0.3228,0
9319682,0.9509,0.0005,0.0095,0.3093,-0.0105,-0.0990,0.2998,0
9319849,0.9509,0.0005,0.0095,0.3095,-0.0230,-0.1021,0.2935,0
9320016,0.9508,0.0005,0.0095,0.3096,-0.0205,-0.0994,0.2869,0
9320182,0.9508,0.0005,0.0095,0.3098,-0.0228,-0.0917,0.3075,0
9320349,0.9507,0.0005,0.0095,0.3099,-0.0231,-0.0797,0.2951,0
9320516,0.9507,0.0005,0.0095,0.3101,-0.0222,-0.1148,0.2987,0
9320682,0.9506,0.0005,0.0095,0.3102,-0.0152,-0.0866,0.2824,0
9320849,0.9506,0.0005,0.0095,0.3104,-0.0060,-0.0907,0.3191,0
9321016,0.9505,0.0005,0.0095,0.3106,-0.0026,-0.0888,0.3100,0
9321182,0.9505,0.0005,0.0095,0.3107,-0.0105,-0.1078,0.2853,0
9321349,0.9504,0.0005,0.0095,0.3109,-0.0313,-0.0959,0.3074,0
9321516,0.9503,0.0005,0.0095,0.3111,-0.0285,-0.0937,0.3056,0
9321682,0.9503,0.0005,0.0095,0.3113,-0.0129,-0.0881,0.2742,0
9321849,0.9502,0.0005,0.0095,0.3114,-0.0185,-0.0922,0.2779,0
9322016,0.9502,0.0005,0.0095,0.3116,-0.0186,-0.1004,0.3225,0
9322182,0.9501,0.0005,0.0095,0.3118,-0.0103,-0.0916,0.2967,0
9322349,0.9501,0.0005,0.0095,0.3119,-0.0193,-0.0821,0.2980,0
9322516,0.9500,0.0004,0.0095,0.3121,-0.0407,-0.0943,0.3025,0
9322682,0.9500,0.0004,0.0095,0.3122,-0.0261,-0.0926,0.3005,0
9322849,0.9499,0.0004,0.0095,0.3124,-0.0190,-0.0896,0.2738,0
9323016,0.9498,0.0004,0.0095,0.3126,-0.0120,-0.1010,0.3101,0
9323182,0.9498,0.0004,0.0095,0.3127,-0.0259,-0.0994,0.2979,0
9323349,0.9497,0.0004,0.0095,0.3129,-0.0274,-0.0951,0.2934,0
9323516,0.9497,0.0004,0.0095,0.3131,-0.0354,-0.1116,0.2899,0
9323849,0.9496,0.0004,0.0095,0.3134,-0.0200,-0.0921,0.2775,0
9324016,0.9495,0.0004,0.0095,0.3135,-0.0143,-0.0909,0.2969,0
9324182,0.9495,0.0004,0.0095,0.3137,-0.0101,-0.0995,0.2946,0
9324349,0.9494,0.0004,0.0095,0.3138,-0.0273,-0.0934,0.3236,0
9324516,0.9494,0.0004,0.0095,0.3140,-0.0220,-0.0895,0.2801,0
9324682,0.9493,0.0004,0.0095,0.3142,-0.0214,-0.1070,0.3146,0
9324849,0.9493,0.0004,0.0095,0.3143,-0.0164,-0.0910,0.3005,0
9325016,0.9492,0.0004,0.0095,0.3145,-0.0055,-0.0800,0.2841,0
9325182,0.9492,0.0004,0.0095,0.3146,-0.0162,-0.0914,0.2723,0
9325349,0.9491,0.0004,0.0095,0.3148,-0.0280,-0.0934,0.3203,0
9325849,0.9489,0.0004,0.0095,0.3154,-0.0113,-0.0936,0.2980,0
9326016,0.9488,0.0004,0.0095,0.3156,-0.0134,-0.0935,0.2977,0
9326182,0.9488,0.0004,0.0095,0.3158,-0.0228,-0.1016,0.3014,0
9326349,0.9487,0.0004,0.0095,0.3160,-0.0262,-0.0881,0.3074,0
9326516,0.9487,0.0004,0.0095,0.3162,-0.0257,-0.0920,0.3003,0
9326849,0.9485,0.0003,0.0096,0.3165,-0.0121,-0.0847,0.2785,0
9327016,0.9485,0.0003,0.0096,0.3167,-0.0060,-0.0830,0.3002,0
9327182,0.9484,0.0003,0.0096,0.3168,-0.0141,-0.0962,0.2998,0
9327349,0.9484,0.0003,0.0096,0.3170,-0.0360,-0.0948,0.2783,0
9327516,0.9483,0.0003,0.0096,0.3171,-0.0289,-0.0897,0.3164,0
9327682,0.9483,0.0003,0.0096,0.3173,-0.0185,-0.1003,0.2999,0
9328016,0.9481,0.0003,0.0096,0.3178,-0.0150,-0.0782,0.3044,0
9328182,0.9481,0.0003,0.0096,0.3180,-0.0297,-0.0960,0.2959,0
9328349,0.9480,0.0003,0.0096,0.3182,-0.0304,-0.1012,0.3001,0
9328516,0.9479,0.0003,0.0096,0.3184,-0.0195,-0.0878,0.3089,0
9328849,0.9478,0.0003,0.0096,0.3187,-0.0160,-0.0915,0.2786,0
9329016,0.9478,0.0003,0.0096,0.3188,0.0009,-0.0936,0.2865,0
9329183,0.9477,0.0003,0.0096,0.3190,-0.0189,-0.0870,0.3101,0
9329516,0.9476,0.0003,0.0097,0.3193,-0.0283,-0.0770,0.2671,0
9329683,0.9475,0.0003,0.0097,0.3195,-0.0176,-0.0853,0.2924,0
9329849,0.9475,0.0002,0.0097,0.3196,-0.0185,-0.0942,0.3002,0
9330016,0.9474,0.0002,0.0097,0.3198,-0.0176,-0.0878,0.2746,0
9330349,0.9473,0.0002,0.0097,0.3202,-0.0126,-0.0956,0.2996,0
9330516,0.9473,0.0002,0.0097,0.3203,-0.0184,-0.0860,0.2890,0
9331016,0.9471,0.0002,0.0097,0.3209,-0.0160,-0.0986,0.2836,0
