DeviceTag: Xsens DOT1,FirmwareVersion: 2.2.1,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Quaternion),StartTime: 2023-06-01 19:39:13.512,© Movella Technologies B.V. 2005-2023
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
12574747,0.5503,0.0292,-0.0446,-0.8333,-0.7665,0.5007,0.2679,0
12574913,0.5501,0.0291,-0.0444,-0.8334,-0.7544,0.4796,0.2656,0
12575080,0.5499,0.0290,-0.0443,-0.8336,-0.7526,0.4884,0.2724,0
12575247,0.5497,0.0289,-0.0441,-0.8337,-0.7402,0.4786,0.2638,0
12575413,0.5495,0.0287,-0.0439,-0.8338,-0.7342,0.4687,0.2329,0
12575580,0.5493,0.0286,-0.0438,-0.8340,-0.7483,0.4799,0.2891,0
12575747,0.5491,0.0285,-0.0436,-0.8341,-0.7457,0.4699,0.2773,0
12575913,0.5489,0.0283,-0.0434,-0.8343,-0.7587,0.4746,0.2994,0
12576080,0.5488,0.0282,-0.0433,-0.8344,-0.7281,0.4565,0.2857,0
12576247,0.5486,0.0281,-0.0431,-0.8345,-0.6980,0.4854,0.2807,0
12576413,0.5484,0.0280,-0.0429,-0.8346,-0.7077,0.4650,0.2651,0
12576580,0.5482,0.0278,-0.0427,-0.8348,-0.7080,0.4678,0.3029,0
12576747,0.5481,0.0277,-0.0426,-0.8349,-0.7193,0.4462,0.2492,0
12576913,0.5478,0.0276,-0.0424,-0.8351,-0.6980,0.4646,0.2984,0
12577080,0.5476,0.0275,-0.0422,-0.8352,-0.6915,0.4623,0.2553,0
12577247,0.5475,0.0273,-0.0420,-0.8353,-0.6892,0.4565,0.3263,0
12577413,0.5473,0.0272,-0.0419,-0.8354,-0.6683,0.4593,0.2074,0
12577580,0.5471,0.0271,-0.0417,-0.8356,-0.6732,0.4343,0.3321,0
12577747,0.9988,0.0495,-0.0002,0.0000,-0.1398,-0.8074,0.2429,0
12577913,0.9988,0.0493,-0.0002,-0.0002,-0.1189,-0.8237,0.2900,0
12578080,0.9988,0.0491,-0.0002,-0.0005,-0.1573,-0.7961,0.2763,0
12578247,0.9988,0.0489,-0.0002,-0.0006,-0.1396,-0.7636,0.2793,0
12578413,0.9988,0.0487,-0.0002,-0.0008,-0.1450,-0.7915,0.2795,0
12578580,0.9988,0.0485,-0.0002,-0.0010,-0.1314,-0.8101,0.2841,0
12578747,0.9988,0.0483,-0.0002,-0.0013,-0.1361,-0.8073,0.2934,0
12578913,0.9988,0.0481,-0.0002,-0.0016,-0.1411,-0.7966,0.2805,0
12579080,0.9989,0.0479,-0.0002,-0.0017,-0.1454,-0.7725,0.2811,0
12579247,0.9989,0.0477,-0.0002,-0.0021,-0.1466,-0.7457,0.2710,0
12579413,0.9989,0.0475,-0.0002,-0.0023,-0.1510,-0.7668,0.2608,0
12579580,0.9989,0.0473,-0.0003,-0.0026,-0.1315,-0.7811,0.2769,0
12579747,0.9989,0.0471,-0.0003,-0.0026,-0.1366,-0.7778,0.3318,0
12579913,0.9989,0.0469,-0.0003,-0.0029,-0.1520,-0.7608,0.3069,0
12580080,0.9989,0.0467,-0.0003,-0.0032,-0.1573,-0.7497,0.3098,0
12580247,0.9989,0.0465,-0.0003,-0.0034,-0.1603,-0.7250,0.2595,0
12580413,0.9989,0.0463,-0.0003,-0.0036,-0.1503,-0.7278,0.2878,0
12580580,0.9989,0.0462,-0.0003,-0.0038,-0.1281,-0.7668,0.2903,0
12580747,0.9989,0.0460,-0.0003,-0.0040,-0.1471,-0.7721,0.2592,0
12580913,0.9989,0.0458,-0.0003,-0.0041,-0.1441,-0.7480,0.2854,0
12581080,0.9989,0.0456,-0.0003,-0.0044,-0.1316,-0.7416,0.2844,0
12581247,0.9990,0.0454,-0.0004,-0.0047,-0.1669,-0.6938,0.2885,0
12581413,0.9990,0.0453,-0.0004,-0.0049,-0.1673,-0.6649,0.2823,0
12581580,0.9990,0.0451,-0.0004,-0.0050,-0.1655,-0.7035,0.2832,0
12581747,0.9990,0.0449,-0.0004,-0.0053,-0.1552,-0.7241,0.2930,0
12581914,0.9990,0.0447,-0.0004,-0.0056,-0.1316,-0.7302,0.2775,0
12582080,0.9990,0.0445,-0.0004,-0.0059,-0.1407,-0.7087,0.3084,0
12582247,0.9990,0.0444,-0.0004,-0.0060,-0.1584,-0.6830,0.2806,0
12582414,0.9990,0.0442,-0.0004,-0.0063,-0.1518,-0.7049,0.3069,0
12582580,0.9990,0.0440,-0.0004,-0.0065,-0.1324,-0.7043,0.3009,0
12582747,0.9990,0.0438,-0.0004,-0.0067,-0.1528,-0.7226,0.2904,0
12582914,0.9990,0.0436,-0.0004,-0.0069,-0.1433,-0.6770,0.2944,0
12583080,0.9990,0.0435,-0.0004,-0.0071,-0.1449,-0.6540,0.2971,0
12583247,0.9990,0.0433,-0.0004,-0.0074,-0.1686,-0.6639,0.2789,0
12583414,0.9990,0.0431,-0.0004,-0.0074,-0.1474,-0.6866,0.2934,0
12583580,0.9990,0.0430,-0.0004,-0.0077,-0.1327,-0.6911,0.2889,0
12583747,0.9991,0.0428,-0.0004,-0.0079,-0.1480,-0.6947,0.2809,0
12583914,0.9991,0.0426,-0.0005,-0.0081,-0.1554,-0.6772,0.2950,0
12584080,0.9991,0.0425,-0.0004,-0.0082,-0.1518,-0.6363,0.2522,0
12584247,0.9991,0.0423,-0.0005,-0.0085,-0.1411,-0.6481,0.3398,0
12584414,0.9991,0.0421,-0.0005,-0.0088,-0.1545,-0.6471,0.2786,0
12584580,0.9991,0.0419,-0.0005,-0.0089,-0.1618,-0.6519,0.2959,0
12584747,0.9991,0.0418,-0.0005,-0.0091,-0.1466,-0.6540,0.2966,0
12584914,0.9991,0.0416,-0.0005,-0.0093,-0.1508,-0.6444,0.2795,0
12585080,0.9991,0.0414,-0.0005,-0.0095,-0.1416,-0.6561,0.2938,0
12585247,0.9991,0.0413,-0.0005,-0.0095,-0.1431,-0.6582,0.3035,0
12585414,0.9991,0.0411,-0.0005,-0.0098,-0.1392,-0.6604,0.2891,0
12585580,0.9991,0.0410,-0.0005,-0.0101,-0.1449,-0.6493,0.3187,0
12585747,0.9991,0.0408,-0.0005,-0.0104,-0.1575,-0.6136,0.2979,0
12585914,0.9991,0.0407,-0.0005,-0.0105,-0.1771,-0.6196,0.2947,0
12586080,0.9991,0.0405,-0.0005,-0.0109,-0.1471,-0.6330,0.2822,0
12586247,0.9991,0.0404,-0.0005,-0.0111,-0.1438,-0.6320,0.3236,0
12586414,0.9991,0.0402,-0.0005,-0.0112,-0.1610,-0.6254,0.2983,0
12586580,0.9991,0.0401,-0.0005,-0.0114,-0.1505,-0.6050,0.2909,0
12586747,0.9991,0.0399,-0.0005,-0.0116,-0.1553,-0.6154,0.3098,0
12586914,0.9991,0.0397,-0.0005,-0.0118,-0.1541,-0.6100,0.3062,0
12587080,0.9991,0.0396,-0.0005,-0.0118,-0.1556,-0.6085,0.2850,0
12587247,0.9991,0.0394,-0.0005,-0.0121,-0.1427,-0.6168,0.3178,0
12587414,0.9992,0.0393,-0.0005,-0.0122,-0.1646,-0.5923,0.2963,0
12587580,0.9992,0.0391,-0.0005,-0.0125,-0.1537,-0.6028,0.2799,0
12587747,0.9992,0.0390,-0.0005,-0.0126,-0.1455,-0.5992,0.2575,0
12587914,0.9992,0.0388,-0.0005,-0.0128,-0.1297,-0.5871,0.3764,0
12588080,0.9992,0.0387,-0.0005,-0.0130,-0.1881,-0.5911,0.1878,0
12588247,0.9992,0.0386,-0.0005,-0.0132,-0.1345,-0.5758,0.3718,0
12588414,0.9992,0.0384,-0.0005,-0.0133,-0.1649,-0.5837,0.2396,0
12588580,0.9992,0.0383,-0.0005,-0.0135,-0.1495,-0.5804,0.3397,0
12588747,0.9992,0.0381,-0.0005,-0.0138,-0.1498,-0.5758,0.2975,0
12588914,0.9992,0.0380,-0.0005,-0.0138,-0.1631,-0.5994,0.2665,0
12589080,0.9992,0.0378,-0.0006,-0.0141,-0.1568,-0.5784,0.3310,0
12589247,0.9992,0.0377,-0.0006,-0.0142,-0.1726,-0.5662,0.2775,0
12589414,0.9992,0.0376,-0.0006,-0.0144,-0.1599,-0.5643,0.3274,0
12589580,0.9992,0.0374,-0.0006,-0.0145,-0.1450,-0.5545,0.3063,0
12589747,0.9992,0.0373,-0.0006,-0.0148,-0.1673,-0.5608,0.3066,0
12589914,0.9992,0.0372,-0.0006,-0.0150,-0.1542,-0.5668,0.3131,0
12590080,0.9992,0.0370,-0.0006,-0.0151,-0.1538,-0.5617,0.2752,0
12590247,0.9992,0.0369,-0.0006,-0.0153,-0.1526,-0.5644,0.2794,0
12590414,0.9992,0.0367,-0.0006,-0.0155,-0.1396,-0.5502,0.3036,0
12590580,0.9992,0.0366,-0.0006,-0.0158,-0.1542,-0.5522,0.2882,0
12590747,0.9992,0.0365,-0.0006,-0.0159,-0.1527,-0.5337,0.3121,0
12590914,0.9992,0.0363,-0.0006,-0.0161,-0.1677,-0.5542,0.3140,0
12591080,0.9992,0.0362,-0.0006,-0.0163,-0.1502,-0.5506,0.3225,0
12591247,0.9992,0.0361,-0.0006,-0.0164,-0.1592,-0.5339,0.3272,0
12591414,0.9992,0.0359,-0.0006,-0.0164,-0.1638,-0.5183,0.2517,0
12591580,0.9992,0.0358,-0.0006,-0.0166,-0.1518,-0.5037,0.3292,0
12591747,0.9992,0.0357,-0.0006,-0.0168,-0.1630,-0.5189,0.2662,0
12591914,0.9992,0.0356,-0.0006,-0.0170,-0.1522,-0.5239,0.3378,0
12592080,0.9992,0.0355,-0.0006,-0.0171,-0.1776,-0.5276,0.2850,0
12592247,0.9992,0.0353,-0.0006,-0.0173,-0.1533,-0.5250,0.3033,0
12592414,0.9992,0.0352,-0.0006,-0.0175,-0.1740,-0.5244,0.2941,0
12592580,0.9992,0.0351,-0.0006,-0.0176,-0.1536,-0.4955,0.2830,0
12592747,0.9992,0.0350,-0.0007,-0.0178,-0.1662,-0.5114,0.2835,0
12592914,0.9992,0.0348,-0.0007,-0.0180,-0.1516,-0.5151,0.2927,0
12593080,0.9992,0.0347,-0.0007,-0.0182,-0.1563,-0.4948,0.3050,0
12593247,0.9992,0.0346,-0.0007,-0.0182,-0.1577,-0.5089,0.3047,0
12593414,0.9992,0.0345,-0.0007,-0.0185,-0.1648,-0.4929,0.2857,0
12593580,0.9992,0.0343,-0.0007,-0.0187,-0.1653,-0.4894,0.2771,0
12593747,0.9992,0.0342,-0.0007,-0.0188,-0.1570,-0.4933,0.2974,0
12593914,0.9992,0.0341,-0.0007,-0.0189,-0.1454,-0.4982,0.3013,0
12594080,0.9992,0.0340,-0.0006,-0.0191,-0.1505,-0.4889,0.2955,0
12594247,0.9992,0.0338,-0.0006,-0.0193,-0.1557,-0.4924,0.2986,0
12594414,0.9992,0.0337,-0.0006,-0.0193,-0.1570,-0.4838,0.3031,0
12594580,0.9992,0.0336,-0.0006,-0.0195,-0.1687,-0.4756,0.2934,0
12594747,0.9992,0.0335,-0.0006,-0.0196,-0.1492,-0.4863,0.3157,0
12594914,0.9992,0.0334,-0.0006,-0.0198,-0.1709,-0.4876,0.2951,0
12595080,0.9993,0.0333,-0.0006,-0.0197,-0.1514,-0.4727,0.2830,0
12595247,0.9992,0.0332,-0.0006,-0.0200,-0.1641,-0.4901,0.2623,0
12595414,0.9993,0.0331,-0.0006,-0.0201,-0.1223,-0.4649,0.3613,0
12595580,0.9993,0.0330,-0.0006,-0.0202,-0.1694,-0.4515,0.2708,0
12595747,0.9993,0.0328,-0.0006,-0.0203,-0.1536,-0.4703,0.3340,0
12595914,0.9993,0.0327,-0.0006,-0.0206,-0.1530,-0.4731,0.2730,0
12596080,0.9993,0.0326,-0.0006,-0.0207,-0.1773,-0.4658,0.3184,0
12596247,0.9993,0.0325,-0.0006,-0.0207,-0.1487,-0.4551,0.2657,0
12596414,0.9993,0.0324,-0.0006,-0.0210,-0.1485,-0.4652,0.3202,0
12596580,0.9993,0.0323,-0.0006,-0.0211,-0.1662,-0.4469,0.2885,0
12596747,0.9993,0.0322,-0.0006,-0.0213,-0.1575,-0.4668,0.2988,0
12596914,0.9993,0.0321,-0.0006,-0.0213,-0.1631,-0.4587,0.2969,0
12597080,0.9993,0.0320,-0.0007,-0.0216,-0.1620,-0.4439,0.2963,0
12597247,0.9993,0.0319,-0.0006,-0.0218,-0.1704,-0.4301,0.2895,0
12597414,0.9993,0.0318,-0.0007,-0.0219,-0.1657,-0.4462,0.2824,0
12597580,0.9993,0.0317,-0.0007,-0.0219,-0.1556,-0.4465,0.2891,0
12597747,0.9993,0.0316,-0.0007,-0.0221,-0.1680,-0.4402,0.2950,0
12597914,0.9993,0.0315,-0.0007,-0.0223,-0.1574,-0.4390,0.3109,0
12598080,0.9993,0.0314,-0.0007,-0.0224,-0.1577,-0.4528,0.2863,0
12598247,0.9993,0.0313,-0.0007,-0.0225,-0.1599,-0.4389,0.2907,0
12598414,0.9993,0.0312,-0.0007,-0.0227,-0.1549,-0.4532,0.3100,0
12598581,0.9993,0.0311,-0.0007,-0.0228,-0.1506,-0.4328,0.3026,0
12598747,0.9993,0.0310,-0.0007,-0.0228,-0.1564,-0.4129,0.3096,0
12598914,0.9993,0.0309,-0.0007,-0.0230,-0.1533,-0.4299,0.3139,0
12599081,0.9993,0.0308,-0.0007,-0.0232,-0.1470,-0.4170,0.2976,0
12599247,0.9993,0.0307,-0.0007,-0.0233,-0.1622,-0.4195,0.3237,0
12599414,0.9993,0.0306,-0.0007,-0.0233,-0.1629,-0.4286,0.3112,0
12599581,0.9993,0.0305,-0.0007,-0.0235,-0.1617,-0.4098,0.2674,0
12599747,0.9993,0.0304,-0.0007,-0.0236,-0.1551,-0.4069,0.3125,0
12599914,0.9993,0.0303,-0.0007,-0.0236,-0.1438,-0.4122,0.3207,0
12600081,0.9993,0.0302,-0.0007,-0.0237,-0.1514,-0.4260,0.2974,0
12600247,0.9993,0.0301,-0.0007,-0.0239,-0.1533,-0.4165,0.2979,0
12600414,0.9993,0.0300,-0.0007,-0.0240,-0.1488,-0.4119,0.2985,0
12600581,0.9993,0.0299,-0.0007,-0.0241,-0.1563,-0.4057,0.3120,0
12600747,0.9993,0.0298,-0.0007,-0.0243,-0.1803,-0.4109,0.2992,0
12600914,0.9993,0.0298,-0.0007,-0.0244,-0.1657,-0.4117,0.2812,0
12601081,0.9993,0.0297,-0.0007,-0.0246,-0.1588,-0.4018,0.2981,0
12601247,0.9993,0.0296,-0.0007,-0.0246,-0.1647,-0.4022,0.2990,0
12601414,0.9993,0.0295,-0.0007,-0.0249,-0.1600,-0.4093,0.2701,0
12601581,0.9993,0.0294,-0.0007,-0.0250,-0.1465,-0.4068,0.2893,0
12601747,0.9993,0.0293,-0.0007,-0.0250,-0.1616,-0.4082,0.3185,0
12601914,0.9993,0.0292,-0.0007,-0.0251,-0.1417,-0.3852,0.3041,0
12602081,0.9993,0.0291,-0.0007,-0.0252,-0.1678,-0.3861,0.2958,0
12602247,0.9993,0.0290,-0.0007,-0.0253,-0.1491,-0.4114,0.3115,0
12602414,0.9993,0.0290,-0.0007,-0.0253,-0.1637,-0.3996,0.2901,0
12602581,0.9993,0.0289,-0.0007,-0.0255,-0.1561,-0.3937,0.3103,0
12602747,0.9993,0.0288,-0.0007,-0.0256,-0.1711,-0.3843,0.2993,0
12602914,0.9993,0.0287,-0.0007,-0.0257,-0.1483,-0.3696,0.3230,0
12603081,0.9993,0.0286,-0.0007,-0.0257,-0.1610,-0.3905,0.3026,0
12603247,0.9993,0.0285,-0.0007,-0.0258,-0.1682,-0.3866,0.3058,0
12603414,0.9993,0.0284,-0.0007,-0.0260,-0.1726,-0.4117,0.2417,0
12603581,0.9993,0.0284,-0.0007,-0.0260,-0.1211,-0.3521,0.3893,0
12603747,0.9993,0.0283,-0.0006,-0.0261,-0.1936,-0.3517,0.2830,0
12603914,0.9993,0.0282,-0.0006,-0.0262,-0.1716,-0.3673,0.3596,0
12604081,0.9993,0.0281,-0.0007,-0.0263,-0.1425,-0.4013,0.2726,0
12604247,0.9993,0.0280,-0.0007,-0.0263,-0.1481,-0.3983,0.3016,0
12604414,0.9993,0.0280,-0.0007,-0.0265,-0.1518,-0.3565,0.2744,0
12604581,0.9993,0.0279,-0.0006,-0.0266,-0.1629,-0.3269,0.3327,0
12604747,0.9993,0.0278,-0.0006,-0.0267,-0.1683,-0.3474,0.3088,0
12604914,0.9998,0.0063,0.0069,-0.0146,0.0080,0.0485,0.3193,0
12605081,0.9998,0.0063,0.0069,-0.0146,0.0024,0.0254,0.3193,0
12605247,0.9998,0.0063,0.0069,-0.0147,-0.0152,0.0779,0.3002,0
12605414,0.9998,0.0063,0.0069,-0.0147,0.0147,0.0986,0.3144,0
12605581,0.9998,0.0063,0.0069,-0.0147,-0.0068,0.0827,0.3293,0
12605747,0.9998,0.0063,0.0069,-0.0147,0.0205,0.0342,0.3225,0
12605914,0.9998,0.0063,0.0069,-0.0148,0.0090,0.0508,0.3133,0
12606081,0.9998,0.0063,0.0069,-0.0148,0.0110,0.0547,0.3202,0
12606247,0.9998,0.0063,0.0069,-0.0148,0.0020,0.0845,0.3200,0
12606414,0.9998,0.0063,0.0069,-0.0148,-0.0057,0.0676,0.3137,0
12606581,0.9998,0.0063,0.0069,-0.0148,0.0101,0.0459,0.3223,0
12606747,0.9998,0.0063,0.0069,-0.0148,0.0087,0.0545,0.3175,0
12606914,0.9998,0.0063,0.0069,-0.0148,-0.0076,0.0700,0.3079,0
12607081,0.9998,0.0063,0.0069,-0.0148,0.0064,0.0672,0.3121,0
12607247,0.9998,0.0063,0.0069,-0.0148,0.0003,0.0629,0.3242,0
12607414,0.9998,0.0063,0.0069,-0.0148,0.0149,0.0702,0.2991,0
12607581,0.9998,0.0063,0.0069,-0.0149,0.0144,0.0455,0.3261,0
12607747,0.9998,0.0063,0.0069,-0.0149,0.0105,0.0580,0.3080,0
12607914,0.9998,0.0063,0.0069,-0.0149,-0.0064,0.0816,0.3003,0
12608081,0.9998,0.0063,0.0069,-0.0149,0.0062,0.0654,0.3087,0
12608247,0.9998,0.0063,0.0069,-0.0149,0.0132,0.0726,0.3010,0
12608414,0.9998,0.0063,0.0069,-0.0149,-0.0008,0.0660,0.2943,0
12608581,0.9998,0.0063,0.0069,-0.0149,-0.0011,0.0748,0.3362,0
12608747,0.9998,0.0062,0.0069,-0.0149,0.0027,0.0619,0.3110,0
12608914,0.9998,0.0063,0.0069,-0.0149,-0.0034,0.0675,0.3096,0
12609081,0.9998,0.0063,0.0069,-0.0149,0.0173,0.0572,0.2808,0
12609247,0.9998,0.0062,0.0069,-0.0149,0.0047,0.0589,0.3097,0
12609414,0.9998,0.0062,0.0069,-0.0149,0.0079,0.0665,0.3130,0
12609581,0.9998,0.0062,0.0069,-0.0149,0.0032,0.0643,0.3400,0
12609747,0.9998,0.0062,0.0069,-0.0149,0.0157,0.0562,0.3208,0
12609914,0.9998,0.0062,0.0069,-0.0149,0.0156,0.0562,0.3091,0
12610081,0.9998,0.0062,0.0069,-0.0149,0.0155,0.0668,0.3298,0
12610247,0.9998,0.0062,0.0069,-0.0149,0.0107,0.0549,0.3085,0
12610414,0.9998,0.0062,0.0069,-0.0149,0.0035,0.0660,0.3142,0
12610581,0.9998,0.0062,0.0069,-0.0149,0.0003,0.0747,0.3205,0
12610747,0.9998,0.0062,0.0069,-0.0149,0.0088,0.0692,0.3105,0
12610914,0.9998,0.0062,0.0069,-0.0149,0.0049,0.0557,0.3174,0
12611081,0.9998,0.0062,0.0069,-0.0151,0.0097,0.0638,0.3021,0
12611247,0.9998,0.0062,0.0069,-0.0152,-0.0141,0.0695,0.3127,0
12611414,0.9998,0.0062,0.0069,-0.0152,-0.0018,0.0501,0.3077,0
12611581,0.9998,0.0062,0.0069,-0.0153,-0.0021,0.0683,0.3237,0
12611747,0.9998,0.0062,0.0069,-0.0153,-0.0015,0.0576,0.3032,0
12611914,0.9998,0.0062,0.0069,-0.0154,0.0061,0.0773,0.3214,0
12612081,0.9998,0.0062,0.0070,-0.0154,-0.0021,0.0690,0.2937,0
12612247,0.9998,0.0062,0.0070,-0.0154,0.0038,0.0705,0.3270,0
12612414,0.9998,0.0062,0.0070,-0.0155,0.0216,0.0504,0.2994,0
12612581,0.9998,0.0062,0.0070,-0.0155,0.0005,0.0601,0.3182,0
12612747,0.9998,0.0062,0.0069,-0.0156,-0.0149,0.0755,0.3156,0
12612914,0.9998,0.0062,0.0070,-0.0156,0.0138,0.0728,0.3075,0
12613081,0.9998,0.0062,0.0069,-0.0156,0.0028,0.0673,0.3143,0
12613247,0.9998,0.0062,0.0069,-0.0157,-0.0004,0.0512,0.3410,0
12613414,0.9998,0.0062,0.0069,-0.0157,-0.0022,0.0631,0.3224,0
12613581,0.9998,0.0061,0.0069,-0.0157,-0.0023,0.0737,0.3215,0
12613747,0.9998,0.0061,0.0069,-0.0158,0.0015,0.0733,0.3069,0
12613914,0.9998,0.0061,0.0069,-0.0158,0.0172,0.0634,0.3167,0
12614081,0.9998,0.0061,0.0069,-0.0158,0.0024,0.0585,0.3269,0
12614247,0.9998,0.0061,0.0069,-0.0158,-0.0026,0.0758,0.2734,0
12614414,0.9998,0.0061,0.0069,-0.0159,0.0174,0.0661,0.3319,0
12614581,0.9998,0.0061,0.0069,-0.0159,0.0013,0.0798,0.3061,0
12614747,0.9998,0.0061,0.0069,-0.0159,0.0008,0.0695,0.3265,0
12614914,0.9998,0.0061,0.0069,-0.0160,-0.0023,0.0725,0.3050,0
12615081,0.9998,0.0061,0.0069,-0.0160,0.0000,0.0738,0.3301,0
12615248,0.9998,0.0061,0.0069,-0.0160,0.0006,0.0709,0.3061,0
12615414,0.9998,0.0061,0.0069,-0.0161,0.0099,0.0752,0.3183,0
12615581,0.9998,0.0061,0.0069,-0.0161,-0.0111,0.0512,0.2975,0
12615748,0.9998,0.0061,0.0069,-0.0161,-0.0078,0.0688,0.3125,0
12615914,0.9998,0.0061,0.0069,-0.0161,-0.0042,0.0757,0.3196,0
12616081,0.9998,0.0061,0.0069,-0.0162,-0.0050,0.0734,0.3096,0
12616248,0.9998,0.0061,0.0069,-0.0162,0.0108,0.0839,0.3086,0
12616414,0.9998,0.0061,0.0069,-0.0162,-0.0007,0.0706,0.3137,0
12616581,0.9998,0.0061,0.0069,-0.0162,0.0146,0.0630,0.3128,0
12616748,0.9998,0.0061,0.0069,-0.0163,-0.0006,0.0688,0.3172,0
12616914,0.9998,0.0061,0.0069,-0.0163,0.0034,0.0815,0.3124,0
12617081,0.9998,0.0061,0.0069,-0.0163,0.0095,0.0616,0.3227,0
12617248,0.9998,0.0061,0.0069,-0.0163,0.0008,0.0631,0.3021,0
12617414,0.9998,0.0061,0.0069,-0.0163,0.0045,0.0745,0.3195,0
12617581,0.9998,0.0061,0.0069,-0.0164,0.0109,0.0790,0.3158,0
12617748,0.9998,0.0060,0.0069,-0.0164,0.0006,0.0703,0.3228,0
12617914,0.9998,0.0061,0.0069,-0.0164,0.0073,0.0709,0.3020,0
12618081,0.9998,0.0060,0.0069,-0.0164,-0.0017,0.0667,0.2985,0
12618248,0.9998,0.0060,0.0069,-0.0165,0.0135,0.0759,0.3176,0
12618414,0.9998,0.0060,0.0069,-0.0165,0.0111,0.0789,0.3350,0
12618581,0.9998,0.0060,0.0069,-0.0165,0.0117,0.0759,0.3092,0
12618748,0.9998,0.0060,0.0069,-0.0166,0.0085,0.0761,0.3167,0
12618914,0.9998,0.0060,0.0069,-0.0166,0.0048,0.0722,0.3019,0
12619081,0.9998,0.0060,0.0069,-0.0166,0.0002,0.0592,0.3336,0
12619248,0.9998,0.0060,0.0069,-0.0166,-0.0071,0.0809,0.3033,0
12619414,0.9998,0.0060,0.0069,-0.0167,-0.0015,0.0768,0.3070,0
12619581,0.9998,0.0060,0.0069,-0.0167,0.0025,0.0770,0.3250,0
12619748,0.9998,0.0060,0.0069,-0.0167,0.0082,0.0659,0.3170,0
12619914,0.9998,0.0060,0.0069,-0.0167,-0.0027,0.0533,0.3040,0
12620081,0.9998,0.0060,0.0069,-0.0168,0.0193,0.0752,0.2974,0
12620248,0.9998,0.0060,0.0069,-0.0168,0.0047,0.0768,0.3197,0
12620414,0.9998,0.0060,0.0069,-0.0168,-0.0009,0.0829,0.3265,0
12620581,0.9998,0.0060,0.0069,-0.0169,-0.0003,0.0737,0.3340,0
12620748,0.9998,0.0060,0.0069,-0.0169,0.0092,0.0733,0.3267,0
12620914,0.9998,0.0060,0.0069,-0.0169,-0.0041,0.0880,0.3191,0
12621081,0.9998,0.0060,0.0069,-0.0169,0.0004,0.0801,0.3226,0
12621248,0.9998,0.0060,0.0069,-0.0170,0.0058,0.0801,0.3230,0
12621414,0.9998,0.0060,0.0069,-0.0170,0.0165,0.0747,0.3138,0
12621581,0.9998,0.0060,0.0069,-0.0170,0.0123,0.0646,0.3217,0
12621748,0.9998,0.0059,0.0069,-0.0170,0.0064,0.0624,0.2836,0
12621914,0.9998,0.0059,0.0069,-0.0171,-0.0009,0.0614,0.3331,0
12622081,0.9998,0.0059,0.0069,-0.0171,0.0051,0.0754,0.3165,0
12622248,0.9998,0.0059,0.0069,-0.0171,0.0033,0.0831,0.3023,0
12622414,0.9998,0.0059,0.0069,-0.0171,0.0076,0.0738,0.2947,0
12622581,0.9998,0.0059,0.0069,-0.0172,0.0125,0.0727,0.3205,0
12622748,0.9998,0.0059,0.0069,-0.0172,-0.0025,0.0836,0.3233,0
12622914,0.9998,0.0059,0.0069,-0.0172,0.0040,0.0768,0.3093,0
12623081,0.9998,0.0059,0.0069,-0.0173,0.0009,0.0795,0.3056,0
12623248,0.9998,0.0059,0.0069,-0.0173,0.0021,0.0683,0.3267,0
12623414,0.9998,0.0059,0.0069,-0.0173,0.0038,0.0581,0.3334,0
12623581,0.9998,0.0059,0.0069,-0.0173,0.0090,0.0758,0.3203,0
12623748,0.9998,0.0059,0.0069,-0.0173,0.0100,0.0837,0.3093,0
12623914,0.9998,0.0059,0.0069,-0.0173,0.0072,0.0763,0.3260,0
12624081,0.9998,0.0059,0.0069,-0.0174,0.0012,0.0591,0.3130,0
12624248,0.9998,0.0059,0.0069,-0.0174,0.0127,0.0615,0.3180,0
12624414,0.9998,0.0059,0.0069,-0.0174,0.0034,0.0968,0.3332,0
12624581,0.9998,0.0059,0.0069,-0.0174,0.0139,0.0834,0.3203,0
12624748,0.9998,0.0059,0.0069,-0.0175,-0.0165,0.0346,0.3200,0
12624914,0.9998,0.0061,0.0067,-0.0173,0.0128,0.0418,0.3062,0
12625081,0.9998,0.0061,0.0067,-0.0173,0.0062,0.0951,0.3560,0
12625248,0.9998,0.0061,0.0067,-0.0173,-0.0300,0.1203,0.2684,0
12625414,0.9998,0.0060,0.0067,-0.0174,0.0104,0.0742,0.3452,0
12625581,0.9998,0.0061,0.0067,-0.0174,0.0169,0.0189,0.2992,0
12625748,0.9998,0.0061,0.0067,-0.0174,0.0002,0.0577,0.3478,0
12625914,0.9998,0.0060,0.0067,-0.0174,0.0041,0.0935,0.3025,0
12626081,0.9998,0.0060,0.0067,-0.0174,-0.0090,0.1125,0.3128,0
12626248,0.9998,0.0060,0.0067,-0.0174,0.0009,0.0783,0.2862,0
12626414,0.9998,0.0060,0.0067,-0.0175,0.0189,0.0547,0.3286,0
12626581,0.9998,0.0060,0.0067,-0.0175,0.0040,0.0380,0.3330,0
12626748,0.9998,0.0060,0.0067,-0.0175,0.0013,0.0847,0.3045,0
12626914,0.5328,0.0089,-0.0014,-0.8462,0.0985,-0.0216,0.3400,0
