DeviceTag: Xsens DOT3,FirmwareVersion: 2.2.1,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Quaternion),StartTime: 2023-06-01 19:39:13.616,© Movella Technologies B.V. 2005-2023
13096367,0.7007,-0.1631,-0.6733,-0.1705,0.0057,0.0203,0.1378,0
13096534,0.7007,-0.1631,-0.6733,-0.1706,-0.0007,0.0064,0.1273,0
13096701,0.7006,-0.1631,-0.6733,-0.1706,0.0165,-0.0185,0.1512,0
13096867,0.7006,-0.1632,-0.6733,-0.1706,0.0070,-0.0038,0.1073,0
13097034,0.7006,-0.1632,-0.6733,-0.1706,-0.0162,-0.0050,0.1638,0
13097201,0.7006,-0.1632,-0.6733,-0.1707,0.0179,0.0203,0.0985,0
13097367,0.7006,-0.1632,-0.6733,-0.1707,-0.0147,-0.0090,0.1595,0
13097534,0.7006,-0.1632,-0.6733,-0.1707,-0.0094,0.0020,0.1097,0
13097701,0.7006,-0.1633,-0.6733,-0.1707,0.0026,-0.0126,0.1220,0
13097867,0.7006,-0.1633,-0.6733,-0.1707,0.0190,-0.0021,0.1170,0
13098034,0.7006,-0.1633,-0.6733,-0.1707,-0.0169,0.0031,0.1328,0
13098201,0.7006,-0.1633,-0.6733,-0.1708,-0.0145,0.0139,0.1258,0
13098367,0.7006,-0.1633,-0.6733,-0.1708,0.0132,0.0018,0.1262,0
13098534,0.7006,-0.1633,-0.6733,-0.1708,-0.0011,-0.0095,0.1333,0
13098701,0.7006,-0.1633,-0.6733,-0.1708,-0.0077,-0.0014,0.1177,0
13098867,0.7006,-0.1634,-0.6733,-0.1708,0.0191,0.0156,0.1018,0
13099034,0.7006,-0.1634,-0.6732,-0.1708,-0.0192,0.0065,0.1291,0
13099201,0.7006,-0.1634,-0.6732,-0.1708,-0.0160,-0.0032,0.1610,0
13099367,0.7006,-0.1634,-0.6732,-0.1708,-0.0032,0.0061,0.1266,0
13099534,0.7006,-0.1634,-0.6732,-0.1709,-0.0042,-0.0187,0.1354,0
13099701,0.7006,-0.1635,-0.6732,-0.1709,0.0121,-0.0044,0.1302,0
13099867,0.7006,-0.1635,-0.6732,-0.1709,-0.0218,-0.0168,0.1459,0
13100034,0.7006,-0.1635,-0.6732,-0.1709,-0.0210,0.0156,0.1325,0
13100201,0.7006,-0.1635,-0.6732,-0.1709,-0.0133,0.0374,0.1141,0
13100367,0.7211,0.0004,-0.6928,-0.0004,-0.0156,0.0060,0.1328,0
13100534,0.7211,0.0004,-0.6928,-0.0004,-0.0054,0.0055,0.1168,0
13100701,0.7211,0.0003,-0.6928,-0.0004,0.0399,-0.0171,0.1397,0
13100867,0.7212,0.0003,-0.6928,-0.0004,0.0415,-0.0220,0.1109,0
13101034,0.7212,0.0003,-0.6928,-0.0004,-0.0040,-0.0094,0.1518,0
13101201,0.7212,0.0003,-0.6928,-0.0004,-0.0286,0.0070,0.1304,0
13101367,0.7212,0.0003,-0.6928,-0.0004,-0.0084,0.0141,0.1224,0
13101534,0.7211,0.0002,-0.6928,-0.0004,0.0135,-0.0066,0.1473,0
13101701,0.7212,0.0002,-0.6928,-0.0004,0.0241,-0.0146,0.1191,0
13101868,0.7212,0.0002,-0.6928,-0.0004,0.0013,0.0081,0.1315,0
13102034,0.7212,0.0002,-0.6928,-0.0004,-0.0221,0.0004,0.1534,0
13102201,0.7212,0.0002,-0.6928,-0.0005,0.0036,0.0114,0.1290,0
13102368,0.7212,0.0002,-0.6928,-0.0005,0.0071,-0.0173,0.1354,0
13102534,0.7211,0.0002,-0.6928,-0.0005,0.0076,-0.0226,0.1246,0
13102701,0.7212,0.0002,-0.6928,-0.0005,0.0188,0.0152,0.1205,0
13102868,0.7212,0.0001,-0.6928,-0.0005,-0.0167,0.0012,0.1055,0
13103034,0.7212,0.0001,-0.6928,-0.0005,-0.0262,0.0052,0.1360,0
13103201,0.7212,0.0001,-0.6928,-0.0005,-0.0230,0.0141,0.1364,0
13103368,0.7212,0.0001,-0.6928,-0.0005,0.0110,-0.0040,0.1354,0
13103534,0.7212,0.0001,-0.6928,-0.0006,0.0093,-0.0054,0.1227,0
13103701,0.7211,0.0001,-0.6928,-0.0006,0.0146,-0.0122,0.1401,0
13103868,0.7212,0.0000,-0.6928,-0.0006,0.0009,0.0012,0.1122,0
13104034,0.7211,0.0000,-0.6928,-0.0006,0.0218,0.0018,0.1351,0
13104201,0.7211,0.0000,-0.6928,-0.0006,-0.0137,0.0052,0.1275,0
13104368,0.7211,0.0000,-0.6928,-0.0007,-0.0081,0.0147,0.1130,0
13104534,0.7212,-0.0000,-0.6928,-0.0007,-0.0170,0.0003,0.1314,0
13104701,0.7212,-0.0000,-0.6928,-0.0007,-0.0250,0.0006,0.1189,0
13104868,0.7211,-0.0000,-0.6928,-0.0007,0.0023,0.0086,0.1307,0
13105034,0.7212,-0.0001,-0.6928,-0.0007,0.0068,0.0092,0.1198,0
13105201,0.7212,-0.0001,-0.6928,-0.0007,-0.0013,-0.0084,0.1344,0
13105368,0.7212,-0.0001,-0.6928,-0.0007,-0.0147,-0.0003,0.1336,0
13105534,0.7212,-0.0001,-0.6928,-0.0007,-0.0062,-0.0096,0.1459,0
13105701,0.7212,-0.0001,-0.6928,-0.0009,0.0013,0.0010,0.1372,0
13105868,0.7212,-0.0001,-0.6928,-0.0009,-0.0128,0.0065,0.1236,0
13106034,0.7212,-0.0001,-0.6928,-0.0009,0.0175,-0.0108,0.1269,0
13106201,0.7212,-0.0001,-0.6928,-0.0009,0.0120,-0.0169,0.1262,0
13106368,0.7212,-0.0001,-0.6928,-0.0009,0.0119,0.0016,0.1242,0
13106534,0.7212,-0.0001,-0.6928,-0.0009,0.0209,-0.0067,0.1331,0
13106701,0.7212,-0.0001,-0.6928,-0.0010,0.0021,-0.0126,0.1428,0
13106868,0.7212,-0.0001,-0.6928,-0.0010,0.0159,0.0046,0.1251,0
13107034,0.7212,-0.0001,-0.6928,-0.0010,-0.0072,0.0215,0.1430,0
13107201,0.7212,-0.0002,-0.6928,-0.0010,-0.0093,0.0078,0.1072,0
13107368,0.7212,-0.0002,-0.6928,-0.0010,-0.0182,-0.0395,0.1710,0
13107534,0.7212,-0.0002,-0.6928,-0.0010,-0.0067,0.0260,0.0540,0
13107701,0.7212,-0.0002,-0.6928,-0.0010,-0.0014,-0.0407,0.1873,0
13107868,0.7212,-0.0002,-0.6928,-0.0010,0.0117,0.0138,0.0771,0
13108034,0.7211,-0.0002,-0.6928,-0.0010,-0.0058,0.0015,0.1595,0
13108201,0.7211,-0.0002,-0.6928,-0.0010,-0.0128,-0.0100,0.1191,0
13108368,0.7211,-0.0002,-0.6928,-0.0010,0.0297,0.0062,0.1232,0
13108534,0.7211,-0.0002,-0.6928,-0.0011,0.0046,-0.0093,0.1360,0
13108701,0.7211,-0.0003,-0.6928,-0.0011,-0.0133,0.0003,0.1192,0
13108868,0.7211,-0.0003,-0.6928,-0.0011,-0.0115,0.0003,0.1454,0
13109034,0.7211,-0.0003,-0.6928,-0.0011,0.0013,0.0034,0.1237,0
13109201,0.7211,-0.0003,-0.6928,-0.0010,0.0266,0.0115,0.1293,0
13109368,0.7211,-0.0003,-0.6928,-0.0011,-0.0157,-0.0022,0.1508,0
13109534,0.7211,-0.0003,-0.6928,-0.0011,-0.0140,0.0199,0.1264,0
13109701,0.7211,-0.0003,-0.6928,-0.0011,-0.0114,-0.0085,0.1539,0
13109868,0.7211,-0.0003,-0.6928,-0.0011,-0.0005,-0.0034,0.1421,0
13110034,0.7211,-0.0003,-0.6928,-0.0011,0.0100,0.0040,0.1296,0
13110201,0.7211,-0.0004,-0.6928,-0.0011,0.0212,-0.0006,0.1371,0
13110368,0.7211,-0.0004,-0.6928,-0.0011,-0.0098,0.0047,0.1144,0
13110534,0.7211,-0.0004,-0.6928,-0.0011,0.0105,0.0150,0.1280,0
13110701,0.7211,-0.0004,-0.6928,-0.0011,-0.0323,-0.0065,0.1569,0
13110868,0.7211,-0.0004,-0.6928,-0.0011,0.0194,-0.0103,0.1315,0
13111034,0.7211,-0.0004,-0.6928,-0.0012,-0.0079,-0.0123,0.1151,0
13111201,0.7211,-0.0004,-0.6928,-0.0012,-0.0081,-0.0052,0.1070,0
13111368,0.7211,-0.0004,-0.6928,-0.0012,0.0097,-0.0104,0.1582,0
13111534,0.7211,-0.0004,-0.6928,-0.0012,0.0035,0.0157,0.1148,0
13111701,0.7211,-0.0004,-0.6928,-0.0012,-0.0028,-0.0182,0.1393,0
13111868,0.7211,-0.0004,-0.6928,-0.0012,-0.0082,0.0150,0.1128,0
13112034,0.7211,-0.0005,-0.6928,-0.0012,0.0007,-0.0140,0.1452,0
13112201,0.7211,-0.0005,-0.6928,-0.0012,-0.0079,0.0176,0.1202,0
13112368,0.7211,-0.0005,-0.6928,-0.0012,0.0059,0.0019,0.1303,0
13112534,0.7212,-0.0005,-0.6928,-0.0012,-0.0152,-0.0023,0.1219,0
13112701,0.7211,-0.0005,-0.6928,-0.0012,-0.0121,0.0060,0.1222,0
13112868,0.7211,-0.0005,-0.6928,-0.0012,0.0101,-0.0079,0.1320,0
13113034,0.7211,-0.0005,-0.6928,-0.0012,0.0003,0.0005,0.1399,0
13113201,0.7211,-0.0005,-0.6928,-0.0012,-0.0058,0.0017,0.1377,0
13113368,0.7211,-0.0005,-0.6928,-0.0013,-0.0205,-0.0006,0.1412,0
13113534,0.7211,-0.0005,-0.6928,-0.0013,0.0148,-0.0127,0.1352,0
13113701,0.7211,-0.0005,-0.6928,-0.0013,0.0116,0.0051,0.1172,0
13113868,0.7211,-0.0005,-0.6928,-0.0013,0.0147,-0.0017,0.1348,0
13114034,0.7211,-0.0005,-0.6928,-0.0013,0.0013,-0.0052,0.1318,0
13114201,0.7211,-0.0005,-0.6928,-0.0013,-0.0189,-0.0177,0.1409,0
13114368,0.7211,-0.0005,-0.6928,-0.0013,0.0101,0.0090,0.1228,0
13114534,0.7211,-0.0006,-0.6928,-0.0013,-0.0182,0.0070,0.1189,0
13114701,0.7212,-0.0006,-0.6928,-0.0013,-0.0113,-0.0005,0.1415,0
13114868,0.7211,-0.0006,-0.6928,-0.0013,-0.0158,-0.0290,0.1555,0
13115034,0.7211,-0.0006,-0.6928,-0.0013,0.0312,-0.0017,0.0976,0
13115201,0.7211,-0.0006,-0.6928,-0.0013,0.0135,-0.0244,0.1470,0
13115368,0.7212,-0.0006,-0.6928,-0.0014,-0.0007,0.0000,0.1171,0
13115534,0.7211,-0.0006,-0.6928,-0.0014,-0.0001,0.0139,0.1464,0
13115701,0.7211,-0.0006,-0.6928,-0.0014,0.0052,-0.0140,0.1307,0
13115868,0.7211,-0.0006,-0.6928,-0.0014,0.0214,-0.0084,0.1326,0
13116034,0.7211,-0.0006,-0.6928,-0.0014,0.0017,-0.0054,0.1297,0
13116201,0.7212,-0.0006,-0.6928,-0.0014,-0.0079,0.0017,0.1222,0
13116368,0.7212,-0.0006,-0.6928,-0.0014,0.0061,0.0142,0.1293,0
13116534,0.7211,-0.0006,-0.6928,-0.0014,0.0064,-0.0056,0.1329,0
13116701,0.7212,-0.0006,-0.6928,-0.0014,0.0196,0.0126,0.1325,0
13116868,0.7212,-0.0007,-0.6928,-0.0014,-0.0085,-0.0037,0.1179,0
13117034,0.7212,-0.0007,-0.6928,-0.0014,0.0236,0.0009,0.1339,0
13117201,0.7212,-0.0007,-0.6928,-0.0015,0.0042,-0.0012,0.1188,0
13117368,0.7212,-0.0007,-0.6928,-0.0015,-0.0166,-0.0087,0.1408,0
13117534,0.7212,-0.0007,-0.6928,-0.0015,0.0038,0.0088,0.1229,0
13117701,0.7212,-0.0007,-0.6928,-0.0015,-0.0257,-0.0066,0.1446,0
13117868,0.7212,-0.0007,-0.6928,-0.0015,-0.0166,-0.0030,0.1230,0
13118034,0.7212,-0.0007,-0.6928,-0.0015,0.0036,-0.0066,0.1370,0
13118201,0.7212,-0.0007,-0.6928,-0.0015,0.0255,0.0167,0.1322,0
13118368,0.7212,-0.0007,-0.6928,-0.0015,-0.0079,-0.0093,0.1292,0
13118535,0.7212,-0.0007,-0.6928,-0.0015,0.0000,0.0019,0.1291,0
13118701,0.7212,-0.0007,-0.6928,-0.0015,-0.0008,-0.0091,0.1284,0
13118868,0.7212,-0.0007,-0.6928,-0.0015,-0.0158,0.0121,0.1253,0
13119035,0.7212,-0.0007,-0.6928,-0.0015,-0.0111,-0.0063,0.1359,0
13119201,0.7212,-0.0007,-0.6928,-0.0015,0.0118,0.0014,0.1334,0
13119368,0.7212,-0.0008,-0.6928,-0.0015,-0.0050,-0.0063,0.1350,0
13119535,0.7212,-0.0008,-0.6928,-0.0015,0.0021,0.0063,0.1287,0
13119701,0.7212,-0.0008,-0.6927,-0.0016,-0.0137,-0.0007,0.1257,0
13119868,0.7212,-0.0008,-0.6927,-0.0016,-0.0052,-0.0024,0.1272,0
13120035,0.7212,-0.0008,-0.6927,-0.0016,0.0160,0.0019,0.1290,0
13120201,0.7212,-0.0008,-0.6927,-0.0016,-0.0036,-0.0052,0.1367,0
13120368,0.7212,-0.0008,-0.6927,-0.0016,0.0223,0.0103,0.1256,0
13120535,0.7212,-0.0008,-0.6927,-0.0016,-0.0020,-0.0068,0.1391,0
13120701,0.7212,-0.0008,-0.6927,-0.0016,-0.0055,-0.0041,0.1334,0
13120868,0.7212,-0.0008,-0.6927,-0.0016,-0.0156,-0.0084,0.1373,0
13121035,0.7212,-0.0008,-0.6927,-0.0016,-0.0164,0.0030,0.1285,0
13121201,0.7212,-0.0009,-0.6927,-0.0016,0.0001,0.0006,0.1349,0
13121368,0.7212,-0.0009,-0.6927,-0.0016,0.0078,-0.0005,0.1292,0
13121535,0.7212,-0.0009,-0.6927,-0.0016,0.0084,-0.0079,0.1396,0
13121701,0.7212,-0.0009,-0.6927,-0.0016,0.0032,0.0060,0.1394,0
13121868,0.7212,-0.0009,-0.6927,-0.0016,0.0028,-0.0016,0.1227,0
13122035,0.7212,-0.0009,-0.6927,-0.0016,-0.0024,0.0013,0.1365,0
13122201,0.7212,-0.0009,-0.6927,-0.0016,0.0149,-0.0021,0.1259,0
13122368,0.7212,-0.0009,-0.6927,-0.0016,0.0218,-0.0007,0.1158,0
13122535,0.7212,-0.0009,-0.6927,-0.0017,0.0213,0.0057,0.1163,0
13122701,0.7212,-0.0009,-0.6927,-0.0017,0.0113,0.0118,0.1393,0
13122868,0.7212,-0.0009,-0.6927,-0.0017,-0.0071,0.0303,0.0798,0
13123035,0.7212,-0.0010,-0.6927,-0.0017,-0.0048,-0.0539,0.1746,0
13123201,0.7212,-0.0010,-0.6927,-0.0017,0.0459,0.0156,0.0987,0
13123368,0.7212,-0.0010,-0.6927,-0.0017,-0.0114,-0.0119,0.1606,0
13123535,0.7212,-0.0010,-0.6927,-0.0017,-0.0433,0.0188,0.1091,0
13123701,0.7212,-0.0010,-0.6927,-0.0017,-0.0293,0.0175,0.1474,0
13123868,0.7212,-0.0010,-0.6927,-0.0017,0.0184,-0.0142,0.1056,0
13124035,0.7212,-0.0010,-0.6927,-0.0017,0.0166,-0.0273,0.1401,0
13124201,0.7213,-0.0010,-0.6927,-0.0017,0.0491,-0.0110,0.0998,0
13124368,0.7212,-0.0010,-0.6927,-0.0017,-0.0156,0.0007,0.1737,0
13124535,0.7212,-0.0010,-0.6927,-0.0017,-0.0417,0.0126,0.1108,0
13124701,0.7212,-0.0010,-0.6927,-0.0018,0.0307,-0.0052,0.1321,0
13124868,0.7212,-0.0010,-0.6927,-0.0018,0.0234,-0.0221,0.1432,0
13125035,0.7212,-0.0010,-0.6927,-0.0018,-0.0112,0.0009,0.1215,0
13125201,0.7212,-0.0010,-0.6927,-0.0018,-0.0184,0.0032,0.1401,0
13125368,0.7212,-0.0010,-0.6927,-0.0018,-0.0036,0.0178,0.1252,0
13125535,0.7212,-0.0010,-0.6927,-0.0018,0.0082,-0.0122,0.1382,0
13125701,0.7212,-0.0010,-0.6927,-0.0019,0.0151,-0.0210,0.1310,0
13125868,0.7212,-0.0010,-0.6927,-0.0019,0.0104,-0.0037,0.1358,0
13126035,0.7212,-0.0010,-0.6927,-0.0019,0.0036,-0.0071,0.1285,0
13126201,0.7212,-0.0010,-0.6927,-0.0019,-0.0019,0.0221,0.1253,0
13126368,0.7212,-0.0010,-0.6927,-0.0019,0.0029,-0.0102,0.1299,0
13126535,0.7212,-0.0010,-0.6927,-0.0019,0.0112,-0.0101,0.1456,0
13126701,0.7212,-0.0010,-0.6927,-0.0019,0.0115,-0.0079,0.1219,0
13126868,0.7212,-0.0010,-0.6927,-0.0019,0.0003,-0.0082,0.1316,0
13127035,0.7212,-0.0010,-0.6927,-0.0019,-0.0082,-0.0009,0.1308,0
13127201,0.7212,-0.0010,-0.6927,-0.0019,-0.0073,0.0051,0.1393,0
13127368,0.7212,-0.0010,-0.6927,-0.0019,0.0301,-0.0035,0.1421,0
13127535,0.7212,-0.0010,-0.6927,-0.0019,-0.0011,0.0113,0.1325,0
13127701,0.7212,-0.0010,-0.6927,-0.0020,-0.0134,0.0136,0.1352,0
13127868,0.7212,-0.0011,-0.6927,-0.0020,0.0071,0.0025,0.1349,0
13128035,0.7212,-0.0011,-0.6927,-0.0020,-0.0007,-0.0041,0.1132,0
13128201,0.7212,-0.0011,-0.6927,-0.0020,0.0243,0.0026,0.1123,0
13128368,0.7212,-0.0011,-0.6927,-0.0020,0.0084,-0.0037,0.1379,0
13128535,0.7212,-0.0011,-0.6927,-0.0020,0.0032,-0.0059,0.1302,0
13128701,0.7212,-0.0011,-0.6927,-0.0020,0.0095,-0.0073,0.1293,0
13128868,0.7212,-0.0011,-0.6927,-0.0020,0.0195,-0.0198,0.1392,0
13129035,0.7212,-0.0011,-0.6927,-0.0020,0.0195,-0.0108,0.1347,0
13129201,0.7212,-0.0011,-0.6927,-0.0020,0.0188,0.0013,0.1319,0
13129368,0.7212,-0.0011,-0.6927,-0.0020,-0.0209,-0.0062,0.1259,0
13129535,0.7212,-0.0011,-0.6927,-0.0020,0.0001,-0.0014,0.1355,0
13129701,0.7212,-0.0011,-0.6927,-0.0020,-0.0183,0.0047,0.1297,0
13129868,0.7212,-0.0011,-0.6927,-0.0021,0.0067,-0.0008,0.1395,0
13130035,0.7212,-0.0011,-0.6927,-0.0021,0.0173,0.0017,0.1127,0
13130201,0.7212,-0.0011,-0.6927,-0.0021,0.0134,0.0040,0.1341,0
13130368,0.7212,-0.0011,-0.6927,-0.0021,0.0238,0.0053,0.1313,0
13130535,0.7212,-0.0012,-0.6927,-0.0021,0.0065,0.0125,0.1345,0
13130701,0.7212,-0.0012,-0.6927,-0.0021,0.0099,-0.0020,0.1374,0
13130868,0.7212,-0.0012,-0.6927,-0.0021,-0.0087,-0.0037,0.1394,0
13131035,0.7212,-0.0012,-0.6927,-0.0021,-0.0062,-0.0021,0.1378,0
13131201,0.7212,-0.0012,-0.6927,-0.0021,-0.0114,0.0011,0.1232,0
13131368,0.7212,-0.0012,-0.6927,-0.0021,0.0111,-0.0014,0.1278,0
13131535,0.7212,-0.0012,-0.6927,-0.0021,0.0353,-0.0102,0.1558,0
13131701,0.7212,-0.0012,-0.6927,-0.0021,0.0135,0.0048,0.1214,0
13131868,0.7212,-0.0012,-0.6927,-0.0021,-0.0063,-0.0018,0.1376,0
13132035,0.7213,-0.0012,-0.6927,-0.0021,-0.0046,-0.0095,0.1421,0
13132201,0.7213,-0.0012,-0.6927,-0.0021,0.0133,-0.0078,0.1260,0
13132368,0.7213,-0.0012,-0.6927,-0.0021,-0.0015,-0.0054,0.1353,0
13132535,0.7213,-0.0012,-0.6927,-0.0022,-0.0210,0.0059,0.1417,0
13132701,0.7213,-0.0012,-0.6927,-0.0022,-0.0238,0.0134,0.1258,0
13132868,0.7213,-0.0012,-0.6927,-0.0022,0.0101,-0.0058,0.1520,0
13133035,0.7213,-0.0012,-0.6927,-0.0022,0.0051,0.0031,0.1424,0
13133201,0.7213,-0.0012,-0.6927,-0.0022,0.0136,-0.0102,0.1251,0
13133368,0.7213,-0.0012,-0.6927,-0.0022,-0.0024,-0.0041,0.1251,0
13133535,0.7213,-0.0012,-0.6927,-0.0022,0.0047,-0.0090,0.1317,0
13133701,0.7213,-0.0012,-0.6927,-0.0022,-0.0014,-0.0097,0.1494,0
13133868,0.7213,-0.0012,-0.6927,-0.0022,0.0307,-0.0026,0.1235,0
13134035,0.7213,-0.0012,-0.6926,-0.0022,0.0059,-0.0150,0.1409,0
13134201,0.7213,-0.0012,-0.6926,-0.0022,-0.0139,-0.0035,0.1572,0
13134368,0.7213,-0.0012,-0.6926,-0.0023,-0.0104,0.0110,0.1280,0
13134535,0.7213,-0.0012,-0.6927,-0.0023,0.0118,-0.0011,0.1352,0
13134701,0.7213,-0.0012,-0.6926,-0.0023,0.0071,0.0022,0.1387,0
13134868,0.7213,-0.0012,-0.6926,-0.0023,-0.0102,0.0007,0.1326,0
13135035,0.7213,-0.0013,-0.6926,-0.0023,-0.0162,-0.0030,0.1383,0
13135202,0.7213,-0.0013,-0.6926,-0.0023,0.0087,-0.0076,0.1312,0
13135368,0.7213,-0.0013,-0.6926,-0.0023,0.0096,-0.0035,0.1326,0
13135535,0.7213,-0.0013,-0.6926,-0.0023,-0.0015,-0.0113,0.1254,0
13135702,0.7213,-0.0013,-0.6926,-0.0023,-0.0046,0.0075,0.1304,0
13135868,0.7213,-0.0013,-0.6926,-0.0023,-0.0020,0.0009,0.1308,0
13136035,0.7213,-0.0013,-0.6926,-0.0023,0.0060,0.0030,0.1289,0
13136202,0.7213,-0.0013,-0.6926,-0.0023,-0.0008,0.0018,0.1332,0
13136368,0.7213,-0.0013,-0.6926,-0.0023,0.0015,-0.0098,0.1342,0
13136535,0.7213,-0.0013,-0.6926,-0.0023,0.0217,-0.0034,0.1263,0
13136702,0.7213,-0.0013,-0.6926,-0.0023,-0.0128,-0.0025,0.1283,0
13136868,0.7213,-0.0013,-0.6926,-0.0023,0.0034,0.0024,0.1250,0
13137035,0.7213,-0.0013,-0.6926,-0.0023,0.0068,0.0046,0.1387,0
13137202,0.7213,-0.0013,-0.6926,-0.0023,-0.0001,0.0063,0.1369,0
13137368,0.7213,-0.0013,-0.6926,-0.0023,-0.0077,-0.0035,0.1360,0
13137535,0.7213,-0.0013,-0.6926,-0.0023,0.0177,0.0059,0.1283,0
13137702,0.7213,-0.0013,-0.6926,-0.0023,0.0043,-0.0121,0.1391,0
13137868,0.7213,-0.0013,-0.6926,-0.0023,0.0176,-0.0126,0.1347,0
13138035,0.7213,-0.0013,-0.6926,-0.0023,0.0084,-0.0064,0.1326,0
13138202,0.7213,-0.0013,-0.6926,-0.0023,0.0168,-0.0026,0.1285,0
13138368,0.7213,-0.0013,-0.6926,-0.0023,0.0006,0.0074,0.1337,0
13138535,0.7213,-0.0013,-0.6926,-0.0023,0.0138,0.0050,0.1392,0
13138702,0.7213,-0.0013,-0.6926,-0.0023,-0.0084,-0.0080,0.1319,0
13138868,0.7213,-0.0014,-0.6926,-0.0023,-0.0076,-0.0034,0.1469,0
13139035,0.7213,-0.0014,-0.6926,-0.0023,0.0111,-0.0185,0.1270,0
13139202,0.7213,-0.0014,-0.6926,-0.0023,0.0174,-0.0075,0.1255,0
13139368,0.7213,-0.0014,-0.6926,-0.0023,-0.0081,0.0037,0.1344,0
13139535,0.7213,-0.0014,-0.6926,-0.0023,-0.0045,-0.0157,0.1307,0
13139702,0.7213,-0.0014,-0.6926,-0.0023,0.0118,0.0047,0.1396,0
13139868,0.7213,-0.0014,-0.6926,-0.0023,0.0035,0.0023,0.1312,0
13140035,0.7213,-0.0014,-0.6926,-0.0023,-0.0130,0.0037,0.1362,0
13140202,0.7213,-0.0014,-0.6926,-0.0024,-0.0174,0.0009,0.1376,0
13140368,0.7213,-0.0014,-0.6926,-0.0024,0.0186,0.0013,0.1342,0
13140535,0.7213,-0.0014,-0.6926,-0.0024,0.0210,-0.0018,0.1453,0
13140702,0.7213,-0.0014,-0.6926,-0.0024,0.0180,-0.0112,0.1435,0
13140868,0.7213,-0.0014,-0.6926,-0.0024,0.0172,0.0100,0.1401,0
13141035,0.7213,-0.0014,-0.6926,-0.0024,0.0004,-0.0024,0.1295,0
13141202,0.7213,-0.0014,-0.6926,-0.0024,0.0022,-0.0012,0.1352,0
13141368,0.7213,-0.0014,-0.6926,-0.0024,0.0233,0.0091,0.1224,0
13141535,0.7213,-0.0014,-0.6926,-0.0024,0.0016,-0.0017,0.1363,0
13141702,0.7213,-0.0014,-0.6926,-0.0024,-0.0060,-0.0065,0.1331,0
13141868,0.7213,-0.0014,-0.6926,-0.0024,-0.0016,-0.0004,0.1354,0
13142035,0.7213,-0.0014,-0.6926,-0.0024,0.0017,0.0073,0.1304,0
13142202,0.7213,-0.0014,-0.6926,-0.0024,0.0162,-0.0057,0.1309,0
13142368,0.7213,-0.0014,-0.6926,-0.0024,-0.0015,-0.0030,0.1292,0
13142535,0.7213,-0.0014,-0.6926,-0.0024,-0.0053,0.0008,0.1527,0
13142702,0.7213,-0.0015,-0.6926,-0.0024,-0.0099,0.0044,0.1318,0
13142868,0.7213,-0.0015,-0.6926,-0.0024,-0.0007,-0.0043,0.1426,0
13143035,0.7213,-0.0015,-0.6926,-0.0024,0.0034,-0.0057,0.1379,0
13143202,0.7213,-0.0015,-0.6926,-0.0024,-0.0080,0.0019,0.1265,0
13143368,0.7213,-0.0015,-0.6926,-0.0024,0.0028,0.0015,0.1450,0
13143535,0.7213,-0.0015,-0.6926,-0.0024,0.0045,0.0005,0.1270,0
13143702,0.7213,-0.0015,-0.6926,-0.0024,0.0059,-0.0148,0.1414,0
13143868,0.7213,-0.0015,-0.6926,-0.0024,0.0239,-0.0007,0.1337,0
13144035,0.7213,-0.0015,-0.6926,-0.0024,0.0182,-0.0121,0.1548,0
13144202,0.7213,-0.0015,-0.6926,-0.0024,-0.0129,0.0409,0.1424,0
13144368,0.7213,-0.0015,-0.6926,-0.0024,-0.0312,-0.0197,0.1430,0
13144535,0.7213,-0.0015,-0.6926,-0.0024,0.0168,-0.0219,0.1071,0
13144702,0.7213,-0.0015,-0.6926,-0.0024,0.0791,-0.0187,0.1213,0
13144868,0.7213,-0.0015,-0.6926,-0.0024,-0.0130,-0.0008,0.1392,0
13145035,0.7213,-0.0015,-0.6926,-0.0024,-0.0408,0.0262,0.1135,0
13145202,0.7213,-0.0015,-0.6926,-0.0024,0.0021,0.0014,0.1445,0
13145368,0.7213,-0.0015,-0.6926,-0.0024,0.0317,-0.0225,0.1298,0
13145535,0.7213,-0.0015,-0.6926,-0.0024,0.0530,-0.0203,0.1335,0
13145702,0.7212,-0.0016,-0.6927,-0.0025,-0.0109,0.0069,0.1068,0
13145868,0.7212,-0.0016,-0.6927,-0.0025,-0.0167,0.0049,0.1648,0
13146035,0.7212,-0.0016,-0.6927,-0.0025,-0.0027,-0.0048,0.1357,0
13146202,0.7212,-0.0016,-0.6927,-0.0025,0.0251,-0.0157,0.1299,0
13146368,0.7212,-0.0016,-0.6927,-0.0025,0.0348,-0.0202,0.1298,0
13146535,0.7212,-0.0016,-0.6927,-0.0025,-0.0021,0.0119,0.1203,0
13146702,0.7212,-0.0016,-0.6927,-0.0025,-0.0051,0.0155,0.1382,0
13146868,0.7212,-0.0016,-0.6927,-0.0025,0.0047,0.0149,0.1317,0
13147035,0.7212,-0.0016,-0.6927,-0.0025,-0.0003,-0.0116,0.1472,0
13147202,0.7212,-0.0016,-0.6927,-0.0025,0.0162,-0.0076,0.1315,0
13147368,0.7212,-0.0016,-0.6927,-0.0025,0.0082,-0.0039,0.1292,0
13147535,0.7212,-0.0016,-0.6927,-0.0025,0.0152,-0.0041,0.1346,0
