PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
231, 1293328426, 0.11695259, 0.41537252, -0.35132658, 0.83087796, 0.27896807, -0.055841696, -0.043590546, 0
232, 1293345093, 0.1195673, 0.4126229, -0.35241655, 0.83141416, 0.25650436, 0.026358642, -0.07551956, 0
233, 1293361760, 0.11978521, 0.41006684, -0.35273772, 0.83251023, 0.4023908, 0.08394594, -0.10329151, 0
234, 1293378427, 0.120543666, 0.40769807, -0.35299295, 0.83345556, 0.34307235, -0.119941495, -0.19134617, 0
235, 1293395094, 0.1240628, 0.40472257, -0.3542848, 0.83384126, 0.37695545, -0.034282614, -0.31059074, 0
236, 1293411761, 0.12534204, 0.40273535, -0.3557289, 0.83399725, 0.3357375, 0.038966887, -0.001958847, 0
237, 1293428428, 0.12523471, 0.40107632, -0.355595, 0.8348695, 0.23119102, 0.26874024, 0.03296566, 0
238, 1293445095, 0.12505056, 0.3990533, -0.3541463, 0.8364807, 0.17815559, 0.063119024, -0.19345093, 0
239, 1293461762, 0.12588586, 0.39702976, -0.35333216, 0.8376619, 0.24104473, -0.15096945, -0.3092966, 0
240, 1293478429, 0.12735601, 0.39498147, -0.35394192, 0.8381503, 0.2927615, -0.08563371, -0.1687479, 0
241, 1293495096, 0.12790602, 0.39313856, -0.35403392, 0.8388939, 0.06461603, -0.18593694, -0.23074722, 0
242, 1293511763, 0.12959811, 0.39142266, -0.35419273, 0.8393693, 0.08257929, -0.29386786, -0.43782997, 0
243, 1293528430, 0.13255674, 0.38932183, -0.35628927, 0.838997, 0.18760219, -0.064590946, -0.113051414, 0
244, 1293545097, 0.13561825, 0.38752133, -0.35784698, 0.83867836, 0.19493172, 0.19912028, 0.07653713, 0
245, 1293561764, 0.13736963, 0.38600394, -0.35744834, 0.8392629, 0.26170102, 0.054070104, -0.18555546, 0
246, 1293578431, 0.13996372, 0.3834686, -0.35823363, 0.83966154, 0.48063752, -0.061551195, -0.1200428, 0
247, 1293595098, 0.14283487, 0.38117748, -0.35913688, 0.83983535, 0.5416689, 0.18874711, 0.10105324, 0
248, 1293611765, 0.14479038, 0.3796599, -0.3578805, 0.8407238, 0.36536595, 0.19248424, -0.067668915, 0
249, 1293628432, 0.14838436, 0.37763247, -0.3572045, 0.84129757, 0.23195471, -0.2184543, -0.42614365, 0
250, 1293645099, 0.15263355, 0.37572742, -0.35740656, 0.84130454, 0.2612014, -0.16711804, -0.4864931, 0
251, 1293661766, 0.15643589, 0.37447792, -0.3583822, 0.840748, 0.13071428, -0.0360185, 0.127841, 0
252, 1293678433, 0.1591754, 0.37318754, -0.35913026, 0.8404884, -0.11306789, 0.1760569, 0.54850006, 0
253, 1293695100, 0.16081959, 0.37121785, -0.35913593, 0.841045, 0.06917933, 0.11185896, 0.3841133, 0
254, 1293711767, 0.16318396, 0.36887032, -0.3589786, 0.84168935, 0.38103655, -0.038964845, -0.021422386, 0
255, 1293728434, 0.16571555, 0.36714563, -0.3583406, 0.84222037, 0.4357342, -0.26306275, -0.2860279, 0
256, 1293745101, 0.16813777, 0.36573875, -0.3584195, 0.8423188, 0.4171643, -0.20005393, -0.25202656, 0
257, 1293761768, 0.17013033, 0.36448145, -0.35903907, 0.8421996, 0.33303437, 0.022508705, 0.031993866, 0
258, 1293778435, 0.17114368, 0.3636077, -0.35853535, 0.8425867, 0.31022492, 0.06797744, -0.009684563, 0
259, 1293795102, 0.17184746, 0.36305207, -0.35823607, 0.8428104, 0.41164634, 0.06483474, -0.1957655, 0
260, 1293811769, 0.17209032, 0.36305138, -0.35880098, 0.84252053, 0.39688385, 0.10542447, -0.21179295, 0
261, 1293828436, 0.17190753, 0.3635259, -0.35959285, 0.8420155, 0.36862594, 0.09776116, -0.18023396, 0
262, 1293845103, 0.17106338, 0.36438617, -0.36030233, 0.84151226, 0.3187313, 0.1201766, -0.16821194, 0
263, 1293861770, 0.1700514, 0.3651742, -0.36115074, 0.8410119, 0.2935666, 0.048850935, -0.062059402, 0
264, 1293878437, 0.16885942, 0.36575243, -0.36162877, 0.8407954, 0.4190712, 0.20257431, -0.06740093, 0
265, 1293895104, 0.16715536, 0.36714196, -0.361712, 0.8404945, 0.43898213, 0.16388103, -0.19704056, 0
266, 1293911771, 0.1650735, 0.36910826, -0.36138082, 0.8401872, 0.34961602, -0.01050392, -0.30070782, 0
267, 1293928438, 0.16356112, 0.37089407, -0.36169827, 0.8395596, 0.34610954, -0.031882167, -0.25446224, 0
268, 1293945105, 0.16239196, 0.3724621, -0.3619987, 0.83896273, 0.293687, 0.13518946, -0.068837166, 0
269, 1293961772, 0.16064362, 0.37424842, -0.36092165, 0.8389685, 0.29849464, 0.15087901, -0.012026787, 0
270, 1293978439, 0.1584536, 0.37640965, -0.36040196, 0.83864135, 0.3290237, -0.09603972, 0.019104004, 0
271, 1293995106, 0.15667546, 0.37809128, -0.3608226, 0.8380377, 0.41687894, -0.011561599, 1.4686584E-4, 0
272, 1294011773, 0.15473025, 0.3796254, -0.36087617, 0.8376825, 0.46168846, 0.047566462, -0.083343506, 0
273, 1294028440, 0.15297689, 0.38128823, -0.36009365, 0.8375861, 0.41168872, 0.08166244, -0.24967289, 0
274, 1294045107, 0.151733, 0.3829887, -0.35951924, 0.8372832, 0.3938901, 0.014015771, -0.050764084, 0
275, 1294061774, 0.14943418, 0.38503242, -0.35880947, 0.8370637, 0.31339043, 0.07374184, 0.13550091, 0
276, 1294078441, 0.14625658, 0.38722956, -0.3577976, 0.8370445, 0.24412353, 0.027945768, 0.120007515, 0
277, 1294095108, 0.14514272, 0.38810664, -0.35826698, 0.83663124, 0.32498983, 0.1277056, -0.05888462, 0
278, 1294111775, 0.14435087, 0.38897848, -0.35849652, 0.8362649, 0.5894598, 0.26457945, -0.18030357, 0
279, 1294128442, 0.14185245, 0.39134008, -0.35723975, 0.8361285, 0.42562538, -0.09027806, -0.18292522, 0
280, 1294145109, 0.14040564, 0.39332446, -0.35632074, 0.8358337, 0.18448676, -0.43316782, -0.22155952, 0
281, 1294161776, 0.14053647, 0.39438015, -0.35786468, 0.83465385, 0.12355036, -0.3319201, -0.13814545, 0
282, 1294178443, 0.13881657, 0.39587942, -0.3586248, 0.83390534, 0.23503585, 0.23466313, -0.054968834, 0
283, 1294195110, 0.13723867, 0.39757138, -0.3591606, 0.83313054, 0.42444757, 0.27196535, 0.0705452, 0
284, 1294211777, 0.1354451, 0.39927438, -0.3597125, 0.8323713, 0.4058624, 0.08495526, 0.122657776, 0
285, 1294228444, 0.1347151, 0.40029988, -0.35951158, 0.832084, 0.3686145, -0.08617997, -0.15453243, 0
286, 1294245111, 0.1341833, 0.4014747, -0.35965616, 0.8315411, 0.41247, -0.22605066, -0.38048267, 0
287, 1294261778, 0.13252375, 0.40357414, -0.36012402, 0.83058804, 0.3591845, -0.09596411, -0.26382637, 0
288, 1294278445, 0.13171488, 0.40553638, -0.3614146, 0.8291991, 0.20999327, -0.09177154, -0.053173065, 0
289, 1294295112, 0.1312481, 0.40690622, -0.36253834, 0.8281109, 0.15582299, -0.1168562, -0.12237072, 0
290, 1294311779, 0.13248567, 0.4079013, -0.36411065, 0.82673335, 0.22888573, -0.06709616, -0.18929672, 0
291, 1294328446, 0.13273881, 0.40957317, -0.36593503, 0.82505894, 0.26780215, 0.08802879, -0.05348587, 0
292, 1294345113, 0.13247891, 0.41127598, -0.36702847, 0.8237669, 0.30334353, 0.30850554, 0.06292057, 0
293, 1294361780, 0.13069783, 0.41332316, -0.36706114, 0.8230119, 0.50195223, 0.22013526, 0.12783718, 0
294, 1294378447, 0.12906115, 0.41477507, -0.36810753, 0.8220718, 0.51552504, -0.023955056, 0.05807209, 0
295, 1294395114, 0.12765667, 0.4159896, -0.3682339, 0.8216208, 0.3639819, -0.09381805, -0.34703445, 0
296, 1294411781, 0.1272267, 0.41787395, -0.36833447, 0.8206856, 0.15105143, -0.21364397, -0.4097395, 0
297, 1294428448, 0.12744905, 0.42013267, -0.36924574, 0.81908697, 0.008569291, -0.014540244, -0.11953831, 0
298, 1294445115, 0.12747031, 0.42224714, -0.37014976, 0.8175869, 0.18734019, 0.100843795, 0.09084225, 0
299, 1294461782, 0.12710433, 0.42391798, -0.3718879, 0.815989, 0.6227392, -0.0109619135, 0.1746006, 0
300, 1294478449, 0.12687665, 0.42492157, -0.3740416, 0.8145167, 0.70290715, 0.19072627, 0.008505821, 0
301, 1294495116, 0.12560378, 0.42641425, -0.37415913, 0.8138797, 0.5547977, 0.25888538, -0.27901363, 0
302, 1294511783, 0.12441041, 0.42875695, -0.37366906, 0.81305695, 0.34014714, -0.051279992, -0.3306551, 0
303, 1294528450, 0.124053866, 0.4312464, -0.3739696, 0.81165534, 0.20595501, -0.1350503, -0.16483402, 0
304, 1294545117, 0.12340535, 0.43336827, -0.37405637, 0.8105834, 0.20589627, -0.082799986, 0.012832642, 0
305, 1294561784, 0.123328544, 0.43454337, -0.37478247, 0.8096302, 0.3546477, -0.054448064, 0.0042095184, 0
306, 1294578451, 0.1234276, 0.4357233, -0.3756302, 0.8085874, 0.370932, 0.15568851, -0.20127678, 0
307, 1294595118, 0.12336206, 0.43754017, -0.37614566, 0.8073757, 0.29956815, 0.14766942, -0.20816612, 0
308, 1294611785, 0.122612774, 0.4399185, -0.3763649, 0.8060944, 0.21346582, 0.031446204, -0.015629768, 0
309, 1294628452, 0.122500956, 0.44180608, -0.376904, 0.80482614, 0.37838814, 0.10756978, 0.08158398, 0
310, 1294645119, 0.12168874, 0.443554, -0.37754878, 0.8036849, 0.5442991, 0.21444836, 0.15094566, 0
311, 1294661786, 0.12006708, 0.44494078, -0.37753364, 0.8031693, 0.52345055, -0.05689528, 0.029314041, 0
312, 1294678453, 0.11963984, 0.44618326, -0.37772086, 0.8024554, 0.27308795, -0.3079244, -0.26589584, 0
313, 1294695120, 0.12013844, 0.44755659, -0.3791091, 0.8009601, 0.17017506, -0.11859013, -0.19984913, 0
314, 1294711787, 0.12032211, 0.4490516, -0.380494, 0.7994376, 0.2895854, 0.10526052, 0.017308235, 0
315, 1294728454, 0.12140772, 0.44986346, -0.38204536, 0.79807615, 0.39481634, 0.05959621, 0.22269821, 0
316, 1294745121, 0.12124862, 0.45026723, -0.3837393, 0.79705936, 0.6011899, 0.02278955, 0.20062065, 0
317, 1294761788, 0.12106121, 0.45048574, -0.38575467, 0.7959907, 0.66179156, 0.19423206, 0.12215042, 0
318, 1294778455, 0.119871445, 0.45128098, -0.3852794, 0.79595053, 0.35854205, 0.17821345, -0.03643322, 0
319, 1294795122, 0.11893079, 0.45232868, -0.38458484, 0.79583275, 0.27621824, -0.17172629, -0.1516161, 0
320, 1294811789, 0.11848317, 0.45320967, -0.3851347, 0.7951323, 0.32508665, -0.075543694, -0.14637756, 0
321, 1294828456, 0.11781037, 0.45362365, -0.3858204, 0.79466355, 0.5010802, -0.036458958, -0.0066137314, 0
322, 1294845123, 0.11727527, 0.4537931, -0.38705912, 0.7940434, 0.5690841, 0.006917223, 0.1563816, 0
323, 1294861790, 0.11604312, 0.4540044, -0.38725254, 0.79400927, 0.3426285, 0.26678324, 0.18378639, 0
324, 1294878457, 0.114449024, 0.45430234, -0.38582927, 0.79476273, 0.15821697, 0.17100903, -0.0290699, 0
325, 1294895124, 0.11366711, 0.45467854, -0.38527435, 0.79492915, 0.22856502, 0.03796834, -0.13715649, 0
326, 1294911791, 0.11297453, 0.4552361, -0.38548693, 0.7946055, 0.37753084, 0.10142839, -0.11200237, 0
327, 1294928458, 0.11319646, 0.4552112, -0.38606137, 0.79430944, 0.48451048, 0.14347422, -0.011548996, 0
328, 1294945125, 0.11155291, 0.45567638, -0.38526917, 0.79465985, 0.44748616, -0.037529502, -0.07649803, 0
329, 1294961792, 0.11095583, 0.455599, -0.38576248, 0.79454863, 0.5185679, -0.14828403, -0.1358242, 0
330, 1294978459, 0.10993649, 0.45576334, -0.38614967, 0.79440767, 0.48301798, 0.15694898, -0.267251, 0
331, 1294995126, 0.10739707, 0.45684657, -0.3843033, 0.7950281, 0.30855677, 0.1264664, -0.3991747, 0
332, 1295011793, 0.10675341, 0.45778352, -0.38359264, 0.79491884, 0.30682606, -0.14147373, -0.2568817, 0
333, 1295028460, 0.1063975, 0.45877153, -0.38304043, 0.7946632, 0.2814016, -0.122676596, -0.135746, 0
334, 1295045127, 0.10574169, 0.4596918, -0.3823495, 0.79455173, 0.40005803, -0.21268883, 0.0055093765, 0
335, 1295061794, 0.10488184, 0.46044806, -0.38206613, 0.794364, 0.454522, -0.21968499, 0.11794186, 0
336, 1295078461, 0.105463944, 0.46014905, -0.38239408, 0.79430234, 0.4829068, -0.32320988, 0.4635868, 0
337, 1295095128, 0.10607225, 0.46050215, -0.38317782, 0.79363865, -0.24812111, -0.4511325, 1.060564, 0
338, 1295111795, 0.107948996, 0.4583319, -0.3852143, 0.79365605, 0.2043484, 0.16196978, -0.11147404, 0
339, 1295128462, 0.10716002, 0.45785245, -0.38298407, 0.7951179, 0.8281434, -0.22799076, -0.6352396, 0
340, 1295145129, 0.10775543, 0.45782885, -0.38450804, 0.794315, 0.4356604, -0.6633403, -0.290102, 0
341, 1295161796, 0.11067693, 0.4558821, -0.39038357, 0.792164, 0.5512391, 1.5325824, 0.05798626, 0
342, 1295178463, 0.108505, 0.45634407, -0.38560098, 0.79453754, 0.54042125, 1.5934241, -0.28583145, 0
343, 1295195130, 0.104847446, 0.4577235, -0.37872624, 0.79753596, 0.47690177, -0.5660752, -0.9190998, 0
344, 1295211797, 0.1048815, 0.45836753, -0.3782914, 0.79736817, 0.10562635, -1.2302697, -0.5530758, 0
345, 1295228464, 0.10758826, 0.45822328, -0.38097134, 0.79581296, -0.43476814, -0.4064653, -0.09115982, 0
346, 1295245131, 0.1088392, 0.4573647, -0.3831631, 0.79508406, -0.10434501, 0.074256495, 0.013414383, 0
347, 1295261798, 0.11110332, 0.45594937, -0.3877188, 0.7933735, 0.64898723, 0.4407083, 0.060138702, 0
348, 1295278465, 0.11169432, 0.45575723, -0.39084303, 0.7918666, 0.73947906, 0.89030784, 0.21116543, 0
349, 1295295132, 0.11106828, 0.45586726, -0.38976872, 0.7924204, 0.45326436, 0.26179475, -0.118639946, 0
350, 1295311799, 0.11070779, 0.45657867, -0.3880997, 0.7928805, 0.2823882, -0.59334826, -0.61116505, 0
351, 1295328466, 0.111936145, 0.45766616, -0.38737977, 0.79243284, 0.04059157, -0.67910326, -0.49435997, 0
352, 1295345133, 0.11389854, 0.4585345, -0.387812, 0.79143935, 0.01135728, -0.3028462, -0.03400421, 0
353, 1295361800, 0.11537911, 0.45918545, -0.38881654, 0.7903536, 0.15494092, 0.01029062, 0.33859348, 0
354, 1295378467, 0.116768226, 0.45886102, -0.38993058, 0.78978914, 0.4296239, -0.099048175, 0.25841522, 0
355, 1295395134, 0.11854926, 0.45805898, -0.39179075, 0.78906834, 0.6085628, -0.2052118, -0.0062761307, 0
356, 1295411801, 0.12103624, 0.45722738, -0.39356643, 0.78828925, 0.50568765, -0.06964815, -0.05938244, 0
357, 1295428468, 0.12369489, 0.45613715, -0.39486837, 0.78785676, 0.5238132, -0.03126387, 0.08886337, 0
358, 1295445135, 0.12498638, 0.455411, -0.3958237, 0.7875937, 0.7440472, 0.05351814, 0.2608385, 0
359, 1295461802, 0.12570366, 0.45493117, -0.39568785, 0.78782487, 0.76519024, 0.24829865, 0.31882286, 0
360, 1295478469, 0.12533627, 0.4543551, -0.39378533, 0.78916806, 0.69942653, 0.18289517, 0.30003548, 0
361, 1295495136, 0.122820735, 0.45400876, -0.39065552, 0.7913155, 0.7555378, -0.037008215, 0.17591286, 0
362, 1295511803, 0.121738344, 0.45275477, -0.3881332, 0.79343957, 0.7443509, 0.12859969, 0.042435646, 0
363, 1295528470, 0.12151768, 0.45118818, -0.3854005, 0.79569465, 0.6373794, 0.051729392, 0.028759956, 0
364, 1295545137, 0.121609226, 0.4497556, -0.38386983, 0.79723024, 0.46229914, -0.07850569, 0.053120613, 0
365, 1295561804, 0.12232343, 0.44747132, -0.38241896, 0.7991013, 0.5003734, 0.18429367, 0.09087753, 0
366, 1295578471, 0.121573955, 0.44496998, -0.37830988, 0.8025609, 0.6369765, 0.17848618, 0.10656166, 0
367, 1295595138, 0.12041728, 0.4430179, -0.37447432, 0.80560815, 0.5111371, -0.0057755467, -0.09849644, 0
368, 1295611805, 0.12108397, 0.44102404, -0.37260655, 0.8074661, 0.3472209, 0.15208061, -0.2325325, 0
369, 1295628472, 0.12163579, 0.43896592, -0.37009752, 0.80965555, 0.41169113, 0.28372812, -0.06512737, 0
370, 1295645139, 0.1209012, 0.43729672, -0.3663308, 0.8123774, 0.51150054, -0.051365178, 0.04800129, 0
371, 1295661806, 0.12077473, 0.43518722, -0.36407754, 0.8145391, 0.50992477, -0.18369918, 0.01525116, 0
372, 1295678473, 0.120362915, 0.4327596, -0.36228535, 0.8166897, 0.53912777, 0.20077524, -0.0753355, 0
373, 1295695140, 0.11952306, 0.4305541, -0.35976368, 0.81908983, 0.45763794, 0.32939866, -0.099757195, 0
374, 1295711807, 0.119543254, 0.42817995, -0.35639855, 0.821798, 0.31728423, 0.05234531, -0.20987225, 0
375, 1295728474, 0.11969466, 0.42576537, -0.35373303, 0.8241788, 0.2130775, -0.12419324, -0.16862679, 0
376, 1295745141, 0.12146386, 0.42309204, -0.3532068, 0.82552123, 0.32945338, -0.054432668, -0.06381607, 0
377, 1295761808, 0.12110851, 0.42100784, -0.3527304, 0.82684153, 0.38781995, 0.05470843, -0.100180626, 0
378, 1295778475, 0.121896684, 0.41837955, -0.35310748, 0.82789814, 0.32831997, 0.19791542, -0.03211212, 0
379, 1295795142, 0.12314739, 0.41548353, -0.3522789, 0.8295229, 0.46688133, 0.19239174, -0.15320969, 0
380, 1295811809, 0.12380514, 0.41336486, -0.3504088, 0.831274, 0.24134596, -0.10022823, -0.3314247, 0
381, 1295828476, 0.12467047, 0.41142052, -0.34951112, 0.8324863, 0.19131148, -0.2644258, -0.34387302, 0
382, 1295845143, 0.12662937, 0.40896654, -0.35164922, 0.83249927, 0.27864176, 0.15452194, 0.033828735, 0
383, 1295861810, 0.12684087, 0.40685046, -0.35246632, 0.8331579, 0.31690574, 0.6005569, 0.18047047, 0
384, 1295878477, 0.12583363, 0.40495026, -0.35114008, 0.83479494, 0.54007524, 0.12480977, -0.080322266, 0
385, 1295895144, 0.1256514, 0.4028449, -0.35063243, 0.8360533, 0.42617518, -0.35142946, -0.45848465, 0
386, 1295911811, 0.12647016, 0.40097567, -0.34990513, 0.8371326, 0.29082677, -0.1562818, -0.73239326, 0
387, 1295928478, 0.12817003, 0.39958787, -0.3499908, 0.83750176, 0.3374882, -0.08478615, -0.29364014, 0
388, 1295945145, 0.12954956, 0.39819783, -0.35090542, 0.8375687, 0.26920673, -0.027818339, 0.10906601, 0
389, 1295961812, 0.13055192, 0.39644828, -0.3511788, 0.83812803, 0.4015019, 0.073575966, -0.067894936, 0
390, 1295978479, 0.13171437, 0.39441544, -0.35200226, 0.83855987, 0.48528782, 0.039923523, -0.07252121, 0
391, 1295995146, 0.1332664, 0.39290333, -0.351773, 0.83912057, 0.4850572, 0.19062616, -0.24975014, 0
392, 1296011813, 0.1345556, 0.3920865, -0.35112697, 0.8395672, 0.27407065, -0.083436765, -0.16867352, 0
393, 1296028480, 0.13642675, 0.39098525, -0.35120666, 0.8397454, 0.14640479, -0.110035375, -0.15257645, 0
394, 1296045147, 0.13801478, 0.3898967, -0.3511819, 0.8400025, 0.30539793, -0.13285169, -0.1375475, 0
395, 1296061814, 0.13947158, 0.38834295, -0.3519265, 0.8401697, 0.3763332, -0.1472949, 0.027144432, 0
396, 1296078481, 0.14111277, 0.3864693, -0.35230708, 0.8406, 0.4143523, -0.058488537, -0.032992363, 0
397, 1296095148, 0.14310405, 0.3846464, -0.3517195, 0.8413452, 0.4580285, -0.054907747, -0.22840595, 0
398, 1296111815, 0.14581439, 0.38297936, -0.3523266, 0.8413865, 0.45179465, -0.08619587, -0.039988518, 0
399, 1296128482, 0.14787237, 0.38161364, -0.35209668, 0.84174407, 0.36197415, 0.049492892, 0.09256077, 0
400, 1296145149, 0.15052798, 0.37975442, -0.35115668, 0.8425063, 0.31939483, -0.08082212, -0.062042236, 0
401, 1296161816, 0.15351199, 0.37739187, -0.35060662, 0.84325826, 0.46192715, -0.096332744, -0.2764225, 0
402, 1296178483, 0.15633559, 0.3756388, -0.35032812, 0.84363794, 0.5215268, 0.07535524, -0.2290926, 0
403, 1296195150, 0.16005163, 0.3741519, -0.34962532, 0.84389347, 0.33996218, -0.058042552, -0.13067722, 0
404, 1296211817, 0.16361485, 0.37237415, -0.34911937, 0.8442059, 0.3049804, -0.20728144, -0.11305046, 0
405, 1296228484, 0.16826206, 0.3701074, -0.3497304, 0.8440363, 0.34197208, -0.056611028, -0.14068317, 0
406, 1296245151, 0.17255291, 0.36808842, -0.34980476, 0.84402204, 0.43278885, 0.08763809, -0.043255806, 0
407, 1296261818, 0.1764027, 0.36618698, -0.35001582, 0.8439661, 0.3743571, 0.013963246, 0.21943092, 0
408, 1296278485, 0.17972037, 0.36391437, -0.34991503, 0.8442907, 0.33381224, 0.100981474, 0.26478004, 0
409, 1296295152, 0.18260062, 0.36201417, -0.34959054, 0.84462386, 0.3285702, 0.06594957, -0.003768921, 0
410, 1296311819, 0.18522145, 0.36051142, -0.3492242, 0.8448475, 0.50935966, -0.095270835, -0.21051788, 0
411, 1296328486, 0.18727714, 0.35987777, -0.34934476, 0.8446146, 0.52185047, -0.12730096, -0.12909317, 0
412, 1296345153, 0.18833978, 0.3596763, -0.349905, 0.8442321, 0.38633, -0.059803016, 0.035787582, 0
413, 1296361820, 0.18881264, 0.35926256, -0.3508197, 0.843923, 0.4898344, 0.2515203, 0.10499573, 0
414, 1296378487, 0.1885033, 0.35953408, -0.3513467, 0.84365726, 0.5512323, 0.21834187, 0.03567505, 0
415, 1296395154, 0.1881485, 0.3598298, -0.35215774, 0.8432721, 0.6390112, 0.07274335, -0.07994175, 0
416, 1296411821, 0.18763621, 0.36004186, -0.35307676, 0.84291124, 0.7687336, 0.053761795, -0.10270786, 0
417, 1296428488, 0.18693393, 0.36020133, -0.35391355, 0.84264827, 0.7614067, 0.12752621, -0.17838669, 0
418, 1296445155, 0.1860063, 0.36091396, -0.35433167, 0.84237283, 0.62529606, 0.1646183, -0.29292297, 0
419, 1296461822, 0.18494605, 0.36239016, -0.3549464, 0.8417134, 0.3978392, 0.03807085, -0.3153782, 0
420, 1296478489, 0.18378969, 0.36386934, -0.3562591, 0.8407734, 0.3025349, 0.046891287, -0.22140121, 0
421, 1296495156, 0.18248287, 0.36499104, -0.35755923, 0.8400195, 0.41149038, 0.18832386, -0.18645763, 0
422, 1296511823, 0.18101479, 0.36644435, -0.35831884, 0.83938056, 0.5073117, 0.27469882, -0.147892, 0
423, 1296528490, 0.17915027, 0.36832052, -0.3588114, 0.8387489, 0.43929064, 0.22199167, -0.16946602, 0
424, 1296545157, 0.17710531, 0.37041283, -0.35876745, 0.83828014, 0.46325743, 0.0638999, -0.31986237, 0
425, 1296561824, 0.17515141, 0.37296283, -0.3587418, 0.8375709, 0.46279302, -0.030197773, -0.28733063, 0
426, 1296578491, 0.173289, 0.37551177, -0.35870045, 0.83683676, 0.3813971, 0.01055214, -0.050840378, 0
427, 1296595158, 0.17112525, 0.37791145, -0.35905927, 0.8360475, 0.4023151, 0.07675228, 0.056599617, 0
428, 1296611825, 0.1685491, 0.38050234, -0.35940257, 0.8352477, 0.45643246, 0.050036002, -0.0689373, 0
429, 1296628492, 0.1659627, 0.38289785, -0.35894743, 0.8348665, 0.4636792, -0.07136707, -0.22588253, 0
430, 1296645159, 0.16438511, 0.38490534, -0.35771662, 0.8347838, 0.5375317, -0.1280532, -0.14408016, 0
431, 1296661826, 0.16220686, 0.38761958, -0.35726202, 0.8341485, 0.4019624, -0.078170024, 0.0064344406, 0
432, 1296678493, 0.16035503, 0.3900227, -0.35753113, 0.83327055, 0.24454407, 0.07105583, 0.006409645, 0
433, 1296695160, 0.15965407, 0.39168644, -0.35735145, 0.8327016, 0.3548365, -0.071133666, -0.13619804, 0
434, 1296711827, 0.15844159, 0.3940463, -0.35740831, 0.831795, 0.40137547, -0.1940335, -0.14312935, 0
435, 1296728494, 0.1580437, 0.39636293, -0.358144, 0.8304524, 0.25719914, 0.112772174, 0.026721954, 0
436, 1296745161, 0.15655491, 0.39834952, -0.3580048, 0.8298437, 0.42362517, 0.22307716, 0.1564436, 0
437, 1296761828, 0.15535341, 0.4000263, -0.35841733, 0.8290846, 0.6647934, -0.071880035, 0.14252567, 0
438, 1296778495, 0.15320954, 0.40180805, -0.35908744, 0.8283317, 0.6427572, -0.20221283, -0.19249058, 0
439, 1296795162, 0.15232433, 0.4034031, -0.36011562, 0.8272725, 0.52036375, -0.10894334, -0.38864517, 0
440, 1296811829, 0.15217437, 0.40536755, -0.36149737, 0.82573575, 0.3455453, -0.042371463, -0.14310646, 0
441, 1296828496, 0.15216796, 0.40731904, -0.36267954, 0.82425684, 0.20472018, 0.033294603, -0.0022039413, 0
442, 1296845163, 0.15186115, 0.4091377, -0.36417016, 0.8227542, 0.3752859, -0.009110388, -0.046697617, 0
443, 1296861830, 0.15138689, 0.4107749, -0.3665744, 0.8209563, 0.5274612, 0.099316195, 0.1283474, 0
444, 1296878497, 0.15009865, 0.4120951, -0.36826774, 0.8197724, 0.51471066, 0.23791021, 0.21681595, 0
445, 1296895164, 0.14884308, 0.4133128, -0.36920765, 0.81896514, 0.52779466, 0.008502936, 0.06831932, 0
446, 1296911831, 0.14769591, 0.41477862, -0.37005708, 0.8180479, 0.3599314, -0.1350225, -0.19159508, 0
447, 1296928498, 0.14695245, 0.41647694, -0.3710182, 0.81688267, 0.30203384, -0.005719529, -0.41291046, 0
448, 1296945165, 0.14647572, 0.4186956, -0.37202024, 0.81537706, 0.41649362, 0.24782991, -0.23087502, 0
449, 1296961832, 0.14565207, 0.42119294, -0.3723771, 0.8140745, 0.5416567, 0.31454578, 0.044239998, 0
450, 1296978499, 0.14349484, 0.42344716, -0.37227762, 0.8133334, 0.5285974, 0.03397235, 0.114953995, 0
451, 1296995166, 0.14226368, 0.42482966, -0.3731871, 0.8124115, 0.5499968, -0.21978655, -0.094112396, 0
452, 1297011833, 0.14108579, 0.42664555, -0.37365684, 0.8114487, 0.44756836, -0.0070600756, -0.37162304, 0
453, 1297028500, 0.13953665, 0.42927593, -0.37408724, 0.81012994, 0.2121738, 0.015010236, -0.2813902, 0
454, 1297045167, 0.13841136, 0.43164864, -0.37467772, 0.8087883, 0.27059963, 0.033088636, -0.07709217, 0
455, 1297061834, 0.13821529, 0.4335238, -0.374806, 0.8077588, 0.36605737, -0.0126054045, -0.027057648, 0
456, 1297078501, 0.13768977, 0.43554416, -0.37504524, 0.80665, 0.43834275, -0.048340153, -0.104278564, 0
457, 1297095168, 0.13777289, 0.43758154, -0.37602147, 0.80507714, 0.41191673, 0.17665648, -0.10934353, 0
458, 1297111835, 0.1369052, 0.44011456, -0.3764627, 0.8036369, 0.55979013, 0.32224083, 0.12298107, 0
459, 1297128502, 0.13562945, 0.4425011, -0.37724373, 0.8021751, 0.67867845, 0.010746727, 0.24260902, 0
460, 1297145169, 0.13449071, 0.44375676, -0.37713733, 0.8017231, 0.5445531, -0.0666332, -0.082977295, 0
461, 1297161836, 0.13386285, 0.44486573, -0.37560406, 0.80193335, 0.39250782, -0.110897966, -0.51092815, 0
462, 1297178503, 0.13348992, 0.44724268, -0.3748341, 0.8010332, 0.24282344, -0.056354042, -0.3792963, 0
