PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
461, 1297028500, 0.8854597, 0.08964828, -0.45597622, -0.003473226, 0.1626477, -0.12148762, 0.13799477, 0
462, 1297045167, 0.88483554, 0.09001962, -0.45712012, -0.002441015, -0.011090266, -0.10960958, 0.26202106, 0
463, 1297061834, 0.88445115, 0.09017228, -0.4578375, -0.0014839284, 0.054331083, -0.09358968, 0.106741905, 0
464, 1297078501, 0.88409954, 0.09020686, -0.45851055, -8.1145205E-4, 0.09868276, -0.0963162, 0.08033085, 0
465, 1297095168, 0.8836329, 0.09022793, -0.45940563, -4.6993978E-4, 0.1487738, -0.15075831, 0.23783875, 0
466, 1297111835, 0.88326305, 0.09047613, -0.46006787, 1.8493086E-4, 0.15938306, -0.18983234, 0.23671341, 0
467, 1297128502, 0.8827713, 0.09076535, -0.46095312, 8.187108E-4, 0.044665042, -0.13226028, 0.15080929, 0
468, 1297145169, 0.88234466, 0.09082311, -0.46175668, 0.0014139656, 0.030961461, -0.022140076, 0.1314354, 0
469, 1297161836, 0.8819027, 0.090841115, -0.4625941, 0.0020638667, 0.19390464, -0.115278035, 0.1012907, 0
470, 1297178503, 0.8814195, 0.09100137, -0.46347848, 0.002870474, 0.22948702, -0.23197253, 0.19544125, 0
471, 1297195170, 0.88102424, 0.09115048, -0.4641934, 0.003818512, 0.14273664, -0.1501955, 0.22264767, 0
472, 1297211837, 0.88048863, 0.09150847, -0.46512854, 0.0048381817, 0.08035425, -0.11765403, 0.08781338, 0
473, 1297228504, 0.8799958, 0.09171654, -0.46601102, 0.005588321, 0.24150708, -0.14167576, 0.07123184, 0
474, 1297245171, 0.87936556, 0.09223896, -0.46707982, 0.006853221, 0.22152369, -0.1305414, 0.18337345, 0
475, 1297261838, 0.8786556, 0.09251841, -0.4683408, 0.007968694, 0.2402344, -0.12730336, 0.23317623, 0
476, 1297278505, 0.87806165, 0.09276255, -0.46938372, 0.009157174, 0.24848293, -0.21171533, 0.3790779, 0
477, 1297295172, 0.8775084, 0.09303191, -0.4703442, 0.010124188, 0.15927623, -0.171262, 0.15341377, 0
478, 1297311839, 0.87686324, 0.09352505, -0.4714215, 0.011304842, 0.121541426, -0.113062575, 0.1602068, 0
479, 1297328506, 0.87624997, 0.09412131, -0.4724135, 0.012444288, 0.24259023, -0.14010704, 0.16144657, 0
480, 1297345173, 0.8755661, 0.09514576, -0.47343376, 0.013925699, 0.18743484, -0.10743899, 0.24224281, 0
481, 1297361840, 0.87500316, 0.09579896, -0.4743037, 0.015175183, 0.15043226, -0.08595202, 0.21810341, 0
482, 1297378507, 0.87439996, 0.096615545, -0.47520506, 0.016501551, 0.02807725, -0.104778625, 0.1556387, 0
483, 1297395174, 0.8737006, 0.09732586, -0.4763003, 0.017752912, -0.02298205, -0.113609515, 0.058101654, 0
484, 1297411841, 0.87276614, 0.09803942, -0.47780874, 0.01919321, 0.038930144, -0.1310244, 0.058873177, 0
485, 1297428508, 0.8719927, 0.098662496, -0.47903213, 0.020612916, 0.17161146, -0.09190914, 0.23819447, 0
486, 1297445175, 0.87130433, 0.09921637, -0.48010692, 0.022009518, 0.35754383, -0.18446457, 0.23654366, 0
487, 1297461842, 0.87085176, 0.09956887, -0.4808061, 0.023035996, 0.22555587, -0.118101396, 0.21395588, 0
488, 1297478509, 0.8702738, 0.10029476, -0.48163334, 0.024408864, 0.21040303, -0.13509771, 0.12855053, 0
489, 1297495176, 0.8697278, 0.100628145, -0.48247775, 0.025785878, -0.05517015, 0.10593503, 0.17535114, 0
490, 1297511843, 0.8694553, 0.100749835, -0.48290792, 0.026435502, 0.050430335, -0.042656664, 0.02772808, 0
491, 1297528510, 0.8689911, 0.100998305, -0.48361883, 0.027725345, 0.15604693, -0.27209783, 0.09833717, 0
492, 1297545177, 0.86866564, 0.10110136, -0.48411947, 0.02879083, 0.19691402, -0.1620779, 0.18752003, 0
493, 1297561844, 0.8682541, 0.1013506, -0.48473442, 0.029956287, 0.30146533, -0.15487073, 0.2242794, 0
494, 1297578511, 0.8676888, 0.10191886, -0.4855442, 0.03126609, 0.6014309, -0.2154143, 0.43096066, 0
495, 1297595178, 0.8665258, 0.10342862, -0.48716092, 0.033344418, 1.0395333, -0.80601037, 1.3343105, 0
496, 1297611845, 0.8662986, 0.1053352, -0.48702943, 0.035153046, -0.510488, 0.37848863, 1.2519197, 0
497, 1297628512, 0.86703646, 0.105563715, -0.4857506, 0.03394863, 0.17277865, 0.275059, -0.88350487, 0
498, 1297645179, 0.86676824, 0.108011365, -0.48564827, 0.03455888, 0.086171396, -0.55475706, 0.19197369, 0
499, 1297661846, 0.8669322, 0.10811928, -0.48528525, 0.03519618, 0.14089765, -0.19055803, -0.093774796, 0
500, 1297678513, 0.86692184, 0.109160915, -0.48501065, 0.03601458, 0.18404011, -0.10978358, -0.38801956, 0
501, 1297695180, 0.86669505, 0.109547, -0.4852936, 0.036485534, -0.065645754, 0.13170809, -0.1138649, 0
502, 1297711847, 0.8663973, 0.10974142, -0.4857587, 0.036784466, 0.16392976, -0.087378815, -0.009720802, 0
503, 1297728514, 0.8659807, 0.10996794, -0.48641345, 0.037267577, 0.15296511, -0.16961627, 0.11022949, 0
504, 1297745181, 0.8655, 0.11022716, -0.48716992, 0.037778765, 0.12735589, -0.10057496, 0.11448765, 0
505, 1297761848, 0.8650297, 0.11045229, -0.48789918, 0.038473986, 0.14690165, -0.14148873, 0.09702206, 0
506, 1297778515, 0.8645332, 0.11116681, -0.48853353, 0.039512407, 0.20866364, -0.18114619, 0.08867741, 0
507, 1297795182, 0.86394626, 0.11175226, -0.4893502, 0.040578347, 0.08033771, 0.14274678, 0.16368103, 0
508, 1297811849, 0.86345935, 0.11212649, -0.49005628, 0.041381925, 0.1250984, 0.08118957, 0.266078, 0
509, 1297828516, 0.8630086, 0.11263127, -0.49064022, 0.042481214, 0.13424993, -0.16694753, 0.27167416, 0
510, 1297845183, 0.8626903, 0.11281893, -0.49107724, 0.043386593, 0.124138646, -0.24851774, 0.21159077, 0
511, 1297861850, 0.86239773, 0.11332399, -0.49137023, 0.044554394, 0.2033886, -0.23926342, 0.17413425, 0
512, 1297878517, 0.86225045, 0.1138894, -0.4914101, 0.045510985, 0.02878355, -0.066789135, 0.23425102, 0
513, 1297895184, 0.8623763, 0.114002064, -0.4911088, 0.046098813, 0.20089792, -0.036631875, 0.07467365, 0
514, 1297911851, 0.86247134, 0.114620276, -0.49071917, 0.046925716, 0.03508438, -0.0021609792, 0.16581345, 0
515, 1297928518, 0.86267227, 0.11473877, -0.49026895, 0.047645066, -0.16706654, 0.07217585, 0.16333103, 0
516, 1297945185, 0.8628417, 0.11441439, -0.49001288, 0.047989402, -0.16895926, 0.041954666, 0.0072259903, 0
517, 1297961852, 0.86283284, 0.11439042, -0.48997927, 0.048544087, -0.18977547, 0.0775505, -0.027176857, 0
518, 1297978519, 0.86268675, 0.11416409, -0.49024534, 0.048983775, -0.20762298, 0.15715262, 0.12491512, 0
519, 1297995186, 0.8625373, 0.11377747, -0.49056733, 0.049291126, -0.1199004, -0.07416825, 0.22221375, 0
520, 1298011853, 0.8623183, 0.113518395, -0.4909757, 0.049654804, 0.006612854, -0.23794614, 0.2710142, 0
521, 1298028520, 0.86201143, 0.11340265, -0.4914923, 0.05013392, 0.03153589, -0.1910035, 0.29674244, 0
522, 1298045187, 0.861617, 0.11339309, -0.49213886, 0.0505905, 0.11203319, -0.1453422, 0.23457527, 0
523, 1298061854, 0.8612998, 0.11340634, -0.49266124, 0.05087926, 0.034754924, -0.16862656, 0.31196022, 0
524, 1298078521, 0.86134046, 0.113144286, -0.49266246, 0.05076065, 0.08726348, -0.12590088, 0.27881908, 0
525, 1298095188, 0.8613946, 0.1128709, -0.49265078, 0.05056577, 0.09585219, -0.20225799, 0.23614407, 0
526, 1298111855, 0.86119473, 0.11299071, -0.49294245, 0.050857797, -0.13640995, -0.084434144, 0.21454239, 0
527, 1298128522, 0.8611865, 0.11239157, -0.4931199, 0.050604418, -0.03586936, 0.06538592, 0.111795425, 0
528, 1298145189, 0.8612705, 0.11181401, -0.49314114, 0.050245404, 0.008654868, -0.053133275, 0.15931225, 0
529, 1298161856, 0.86136436, 0.11107914, -0.49317333, 0.049948774, 0.123243704, -0.17820834, 0.11887264, 0
530, 1298178523, 0.86159796, 0.110132016, -0.49301362, 0.049592365, 0.106575, -0.08728181, 0.11091328, 0
531, 1298195190, 0.861707, 0.10956201, -0.49296826, 0.04941359, 0.053925075, -0.0656531, 0.10718918, 0
532, 1298211857, 0.8619619, 0.108544365, -0.49281487, 0.048737425, 0.107826225, -0.0136629, 0.095308304, 0
533, 1298228524, 0.8622671, 0.10757406, -0.49256933, 0.047967274, 0.08007083, -0.060607158, 0.22465992, 0
534, 1298245191, 0.86266166, 0.10706666, -0.49204344, 0.04740134, 0.09063897, -0.047143742, 0.12254238, 0
535, 1298261858, 0.8633367, 0.10626917, -0.49113518, 0.046312682, 0.07328275, -0.04105771, 0.12519073, 0
536, 1298278525, 0.86411417, 0.10526614, -0.49008536, 0.045211412, 0.2755718, -0.17057425, 0.14878845, 0
537, 1298295192, 0.86456245, 0.1044248, -0.48953542, 0.04454735, 0.264773, -0.28296405, 0.20952034, 0
538, 1298311859, 0.8649909, 0.10352984, -0.48902404, 0.043927677, 0.14172599, -0.11160125, 0.23928642, 0
539, 1298328526, 0.8653887, 0.10241429, -0.4886211, 0.043185808, 0.057188027, -0.059884485, 0.1228075, 0
540, 1298345193, 0.8656235, 0.10154943, -0.4884419, 0.042544905, 0.0022977132, -0.13674115, 0.120018005, 0
541, 1298361860, 0.8657845, 0.100757144, -0.4883673, 0.042006567, 0.05809102, -0.22654675, 0.15914536, 0
542, 1298378527, 0.8659781, 0.10010224, -0.48819384, 0.0415955, 0.2296001, -0.30495983, 0.17873669, 0
543, 1298395194, 0.86596215, 0.10005362, -0.4882202, 0.04173507, 0.30834818, -0.20367372, 0.14771557, 0
544, 1298411861, 0.8659706, 0.0998563, -0.4882505, 0.041680053, 0.23961304, 0.0040650303, 0.222826, 0
545, 1298428528, 0.8660823, 0.09943172, -0.4881653, 0.041370533, 0.21392156, -0.05833688, 0.2527933, 0
546, 1298445195, 0.86608994, 0.0992712, -0.48820496, 0.041124754, 0.2147061, -0.12099505, 0.21558571, 0
547, 1298461862, 0.86600214, 0.09923067, -0.48837554, 0.041046478, 0.17197087, -0.23045437, 0.22781563, 0
548, 1298478529, 0.8658079, 0.09951893, -0.4886465, 0.041221146, 0.03477996, -0.289233, 0.24500656, 0
549, 1298495196, 0.86564296, 0.09979224, -0.48886, 0.04149144, 0.004864983, -0.2544643, 0.20529652, 0
550, 1298511863, 0.8654174, 0.10022738, -0.489124, 0.042032406, 0.15230173, -0.10916976, 0.1896677, 0
551, 1298528530, 0.8652184, 0.10033815, -0.4894178, 0.04244664, 0.2544038, -0.027495334, 0.17723846, 0
552, 1298545197, 0.86519015, 0.10069564, -0.48932236, 0.043268975, 0.34351343, 0.06133537, 0.10572529, 0
553, 1298561864, 0.8652502, 0.10087418, -0.48912495, 0.043878935, 0.24413829, 0.029637594, 0.096710205, 0
554, 1298578531, 0.8652641, 0.1011143, -0.48899817, 0.044461634, 0.15025122, 0.024836201, 0.14229488, 0
555, 1298595198, 0.8655017, 0.10107287, -0.4885625, 0.044719554, 0.21415894, 0.052943736, 0.16285229, 0
556, 1298611865, 0.8656918, 0.10139727, -0.48814273, 0.044888422, 0.08673465, 0.020877842, 0.31583214, 0
557, 1298628532, 0.86603385, 0.10139886, -0.48754838, 0.044748712, 0.103149, -0.07439366, 0.3240776, 0
558, 1298645199, 0.8663109, 0.10134197, -0.48710114, 0.04438134, 0.060009204, -0.103971854, 0.314641, 0
559, 1298661866, 0.8667731, 0.10109739, -0.4863844, 0.043770473, 0.025858214, -0.17291392, 0.22724056, 0
560, 1298678533, 0.8672767, 0.10123569, -0.48548517, 0.043456614, 0.03398917, -0.11892588, 0.19002342, 0
561, 1298695200, 0.8678196, 0.10105725, -0.48459595, 0.04295771, 0.03931548, -0.08432831, 0.14533901, 0
562, 1298711867, 0.8682595, 0.10112229, -0.48382604, 0.042594202, 0.0411018, -0.15959847, 0.057193756, 0
563, 1298728534, 0.86863106, 0.101014204, -0.48322323, 0.04211464, 0.053836223, -0.1931984, 0.071559906, 0
564, 1298745201, 0.8690619, 0.1009422, -0.48248544, 0.04185558, 0.10532467, -0.22167473, 0.053624153, 0
565, 1298761868, 0.8694038, 0.100905545, -0.4818811, 0.041806813, 0.08707752, -0.20494713, 0.093605995, 0
566, 1298778535, 0.869762, 0.10069995, -0.4812795, 0.041781746, 0.07869399, -0.111497425, 0.09026432, 0
567, 1298795202, 0.87001264, 0.10061115, -0.48084933, 0.04173123, 0.09244585, -0.10929068, 0.13817978, 0
568, 1298811869, 0.8703755, 0.10036938, -0.48026118, 0.041519217, 0.14179349, -0.05642037, 0.18752098, 0
569, 1298828536, 0.87040067, 0.10071178, -0.48011953, 0.04179689, 0.15827042, -0.13609044, 0.19308472, 0
570, 1298845203, 0.8703354, 0.10096116, -0.48016655, 0.04201594, 0.11398893, -0.06939507, 0.1329813, 0
571, 1298861870, 0.8701404, 0.101535775, -0.480377, 0.042263813, 0.15209922, -0.09402698, 0.091490746, 0
572, 1298878537, 0.8700232, 0.10191468, -0.48047957, 0.04259845, 0.058578335, -0.07642344, 0.2199173, 0
573, 1298895204, 0.86991, 0.10208167, -0.48062316, 0.042888936, 0.1359911, -0.097127385, 0.103447914, 0
574, 1298911871, 0.8695891, 0.10269212, -0.48102307, 0.04345469, 0.17002317, -0.020334817, 0.078308105, 0
575, 1298928538, 0.869282, 0.10341455, -0.48137206, 0.044016242, 0.13711983, 0.009758352, 0.22899151, 0
576, 1298945205, 0.8691704, 0.10395007, -0.48141974, 0.044430956, 0.16796552, -0.0069678486, 0.28925705, 0
577, 1298961872, 0.86906964, 0.10456102, -0.48143503, 0.0448039, 0.16491188, -0.0459817, 0.25280285, 0
578, 1298978539, 0.86896044, 0.10505878, -0.48150036, 0.045053855, 0.1250461, -0.038733676, 0.17875576, 0
579, 1298995206, 0.8687986, 0.105725, -0.4816063, 0.045481734, 0.0966166, -0.0791988, 0.1264906, 0
580, 1299011873, 0.8686607, 0.10631556, -0.48168623, 0.04589265, 0.060078047, -0.044358604, 0.10697937, 0
581, 1299028540, 0.86860996, 0.10645374, -0.48171264, 0.046249513, 0.07538332, -0.033367522, 0.12408638, 0
582, 1299045207, 0.86850995, 0.10653794, -0.48183677, 0.046640262, 0.21049109, -0.08320343, 0.06317425, 0
583, 1299061874, 0.8682535, 0.107037656, -0.48213214, 0.047217883, 0.15739916, -0.07801468, 0.19335175, 0
584, 1299078541, 0.86800265, 0.10750451, -0.4824322, 0.04770018, 0.17948672, -0.08045337, 0.20443058, 0
585, 1299095208, 0.8677838, 0.108164385, -0.4826079, 0.048409306, 0.11625579, 0.04209408, 0.24368668, 0
586, 1299111875, 0.86765283, 0.10854999, -0.4827078, 0.04889723, 0.09768097, -0.06212945, 0.25709248, 0
587, 1299128542, 0.8676155, 0.10890274, -0.48264682, 0.049371675, 0.10904929, -0.08655662, 0.23151302, 0
588, 1299145209, 0.86757916, 0.10916695, -0.48260608, 0.049823873, 0.10902828, -0.063180014, 0.18460655, 0
589, 1299161876, 0.8675523, 0.10948855, -0.4825424, 0.05020129, 0.20215048, -0.066776395, 0.132164, 0
590, 1299178543, 0.8674552, 0.110027455, -0.4825474, 0.05065053, 0.1690138, -0.0999741, 0.1404295, 0
591, 1299195210, 0.8673545, 0.110406905, -0.48259172, 0.05112473, 0.18020196, -0.03339619, 0.120594025, 0
592, 1299211877, 0.8672, 0.11075999, -0.48273897, 0.051589385, 0.16405626, -0.052044608, 0.09984398, 0
593, 1299228544, 0.8670932, 0.11100109, -0.48282522, 0.052054957, 0.14829414, -0.0960172, 0.1497879, 0
594, 1299245211, 0.8669859, 0.11141847, -0.48284394, 0.052774988, 0.11058125, -0.11280509, 0.20470047, 0
595, 1299261878, 0.8668989, 0.111802906, -0.48284876, 0.05334459, 0.070133895, 0.011049307, 0.21686172, 0
596, 1299278545, 0.86682725, 0.11211627, -0.4828607, 0.053740792, 0.12406176, -0.018794088, 0.18558598, 0
597, 1299295212, 0.8667323, 0.11255609, -0.48287284, 0.05424097, 0.15992531, -0.054910373, 0.15846539, 0
598, 1299311879, 0.86672413, 0.11279293, -0.48279557, 0.054567754, 0.14945105, -0.12072443, 0.18438053, 0
599, 1299328546, 0.86672133, 0.11308325, -0.48268488, 0.054990754, 0.09448921, -0.10512368, 0.21639442, 0
600, 1299345213, 0.8667539, 0.11319867, -0.4825579, 0.055351254, 0.08658132, -7.5195346E-4, 0.17290974, 0
601, 1299361880, 0.8668429, 0.11324547, -0.4823522, 0.05565452, 0.02759625, 0.03522486, 0.20709419, 0
602, 1299378547, 0.86688906, 0.11348154, -0.48217678, 0.05597207, 0.06484111, -0.02570075, 0.18551254, 0
603, 1299395214, 0.86691236, 0.113709606, -0.48205486, 0.056198716, 0.11220484, -0.08785629, 0.14048004, 0
604, 1299411881, 0.867, 0.11406146, -0.48176444, 0.05662304, 0.16507192, -0.12305031, 0.10391331, 0
605, 1299428548, 0.867081, 0.114349954, -0.48149344, 0.057101406, 0.14836611, -0.043112576, 0.07204437, 0
606, 1299445215, 0.8670328, 0.11457023, -0.4814702, 0.057584293, 0.10505199, -0.021165, 0.10722542, 0
607, 1299461882, 0.8669417, 0.11470011, -0.48155853, 0.05795987, 0.045531824, -0.04760351, 0.18041992, 0
608, 1299478549, 0.8668444, 0.1148754, -0.48163417, 0.05843874, 0.11525624, -0.06589559, 0.18210888, 0
609, 1299495216, 0.86672395, 0.115063295, -0.48175102, 0.058888163, 0.032005712, -0.018251788, 0.25644588, 0
610, 1299511883, 0.86666554, 0.1151841, -0.48177832, 0.05928751, 0.07923177, -0.025900066, 0.21919918, 0
611, 1299528550, 0.8666289, 0.1154743, -0.48173353, 0.05962377, 0.090105675, -0.04510279, 0.18281078, 0
612, 1299545217, 0.8667408, 0.11556314, -0.48148367, 0.059842348, 0.13438402, -0.064603545, 0.19474792, 0
613, 1299561884, 0.8668296, 0.11577391, -0.48123398, 0.060154855, 0.16816802, -0.103907265, 0.17851257, 0
614, 1299578551, 0.8669207, 0.11594567, -0.48099414, 0.06042926, 0.18020599, -0.024679126, 0.11815643, 0
