Coordinates
nRows=620
nColumns=12
endheader
Quat_W_x	Quat_X_x	Quat_Y_x	Quat_Z_x	Quat_W_y	Quat_X_y	Quat_Y_y	Quat_Z_y	Quat_W	Quat_X	Quat_Y	Quat_Z
0.12232343	0.44747132	-0.38241896	0.7991013	0.88522893	0.061835695	-0.45919293	-0.0411107	0.71271074	0.63141173	0.045038704	0.30221578
0.121573955	0.44496998	-0.37830988	0.8025609	0.8851537	0.06171256	-0.45931953	-0.041499548	0.71021736	0.6286684	0.032486748	0.31513855
0.12041728	0.4430179	-0.37447432	0.80560815	0.885132	0.06181961	-0.4593398	-0.041576356	0.7083736	0.6245805	0.019103115	0.3282397
0.12108397	0.44102404	-0.37260655	0.8074661	0.8850883	0.06190076	-0.45938644	-0.04186984	0.70657706	0.61986625	0.0053800517	0.3413001
0.12163579	0.43896592	-0.37009752	0.80965555	0.8850139	0.062254976	-0.45947704	-0.041924976	0.70424736	0.6152833	-0.008087185	0.35411403
0.1209012	0.43729672	-0.3663308	0.8123774	0.88497496	0.06288875	-0.45948255	-0.041738153	0.7019879	0.61003375	-0.021940442	0.36686558
0.12077473	0.43518722	-0.36407754	0.8145391	0.88499326	0.06334229	-0.45939264	-0.041653797	0.69895095	0.60517204	-0.035515893	0.37943795
0.120362915	0.4327596	-0.36228535	0.8166897	0.8849527	0.06397784	-0.45940015	-0.041459143	0.69527835	0.60064477	-0.048745174	0.3917118
0.11952306	0.4305541	-0.35976368	0.81908983	0.8848724	0.064772904	-0.45946637	-0.04121036	0.69100577	0.5962069	-0.06139538	0.40407816
0.119543254	0.42817995	-0.35639855	0.821798	0.8848395	0.065518044	-0.45944068	-0.04102543	0.6867807	0.59122646	-0.07430374	0.41624832
0.11969466	0.42576537	-0.35373303	0.8241788	0.88483304	0.06644273	-0.4593659	-0.04050909	0.68140113	0.5871688	-0.08649411	0.42830387
0.12146386	0.42309204	-0.3532068	0.82552123	0.8848539	0.0672933	-0.45923808	-0.040095657	0.6764439	0.5823367	-0.09862422	0.43997842
0.12110851	0.42100784	-0.3527304	0.82684153	0.8849991	0.06820408	-0.45885155	-0.03977433	0.6723252	0.5762982	-0.111273095	0.45108497
0.121896684	0.41837955	-0.35310748	0.82789814	0.8851067	0.06928312	-0.45853826	-0.039125014	0.6672257	0.57125485	-0.12280565	0.4619488
0.12314739	0.41548353	-0.3522789	0.8295229	0.8850839	0.07055715	-0.45844558	-0.03843967	0.66159266	0.566735	-0.13367364	0.47248074
0.12380514	0.41336486	-0.3504088	0.831274	0.8850189	0.072011285	-0.4584382	-0.037316844	0.6555266	0.5622884	-0.14410594	0.48306343
0.12467047	0.41142052	-0.34951112	0.8324863	0.8851139	0.07295217	-0.4581364	-0.036940634	0.65072966	0.556458	-0.1552805	0.4927407
0.12662937	0.40896654	-0.35164922	0.83249927	0.8852936	0.07368459	-0.4577	-0.036587287	0.645306	0.5517151	-0.16519687	0.5018972
0.12684087	0.40685046	-0.35246632	0.8331579	0.885459	0.07447025	-0.45729312	-0.036078393	0.6405058	0.546702	-0.17473793	0.5102315
0.12583363	0.40495026	-0.35114008	0.83479494	0.8856575	0.07524589	-0.45682126	-0.03556986	0.63579357	0.54177254	-0.18404041	0.51805234
0.1256514	0.4028449	-0.35063243	0.8360533	0.8857878	0.076311804	-0.45642486	-0.035144955	0.6294508	0.5387485	-0.19126305	0.52627015
0.12647016	0.40097567	-0.34990513	0.8371326	0.8859756	0.07693636	-0.4559897	-0.034690976	0.62459666	0.5336508	-0.20017189	0.53387916
0.12817003	0.39958787	-0.3499908	0.83750176	0.8862831	0.07770483	-0.45529333	-0.034269173	0.6190859	0.5293168	-0.20809636	0.5415279
0.12954956	0.39819783	-0.35090542	0.8375687	0.8865262	0.07844416	-0.45472923	-0.033779904	0.61341166	0.52538264	-0.21525186	0.54896814
0.13055192	0.39644828	-0.3511788	0.83812803	0.8868943	0.079029	-0.45394474	-0.03330662	0.60894173	0.5197651	-0.22383827	0.55581546
0.13171437	0.39441544	-0.35200226	0.83855987	0.88718593	0.07977908	-0.45327982	-0.032800816	0.60295093	0.5159333	-0.23048039	0.56315374
0.1332664	0.39290333	-0.351773	0.83912057	0.88754237	0.08095743	-0.45246673	-0.031472124	0.5973814	0.511541	-0.23781209	0.570006
0.1345556	0.3920865	-0.35112697	0.8395672	0.887821	0.081634246	-0.4518263	-0.03106281	0.5912947	0.5075347	-0.24446025	0.5770777
0.13642675	0.39098525	-0.35120666	0.8397454	0.88823515	0.08203001	-0.45096833	-0.030644868	0.5855514	0.50332963	-0.25103965	0.5837536
0.13801478	0.3898967	-0.3511819	0.8400025	0.8884181	0.08235652	-0.45057955	-0.030182717	0.57907885	0.5001063	-0.2565687	0.5905372
0.13947158	0.38834295	-0.3519265	0.8401697	0.88856584	0.08315932	-0.45021188	-0.029096374	0.5730166	0.4963958	-0.26211715	0.59710807
0.14111277	0.3864693	-0.35230708	0.8406	0.8887109	0.0833971	-0.4499001	-0.028807733	0.5671461	0.49251246	-0.2674927	0.60351
0.14310405	0.3846464	-0.3517195	0.8413452	0.8888174	0.08381586	-0.4496462	-0.02825916	0.5619881	0.4876704	-0.27393413	0.6093497
0.14581439	0.38297936	-0.3523266	0.8413865	0.88893604	0.08406054	-0.44939262	-0.02782985	0.5562046	0.48363933	-0.27906513	0.6155098
0.14787237	0.38161364	-0.35209668	0.84174407	0.88912785	0.084155165	-0.4490349	-0.027188955	0.5499886	0.48024535	-0.28336465	0.62175685
0.15052798	0.37975442	-0.35115668	0.8425063	0.88924867	0.084505305	-0.4487645	-0.026610568	0.5433492	0.476871	-0.28753644	0.62824243
0.15351199	0.37739187	-0.35060662	0.84325826	0.8894643	0.08464499	-0.44834307	-0.02605887	0.5369882	0.4728072	-0.29233778	0.6345359
0.15633559	0.3756388	-0.35032812	0.84363794	0.889576	0.0848402	-0.44810876	-0.025638228	0.53071624	0.46813056	-0.29767042	0.6407704
0.16005163	0.3741519	-0.34962532	0.84389347	0.88967097	0.084953554	-0.4479216	-0.025239322	0.52434355	0.46302843	-0.30339915	0.64700663
0.16361485	0.37237415	-0.34911937	0.8442059	0.88982993	0.08482773	-0.44763997	-0.025048887	0.518461	0.45695418	-0.3103249	0.65275544
0.16826206	0.3701074	-0.3497304	0.8440363	0.8899367	0.08491182	-0.44743454	-0.024638036	0.5125139	0.45040843	-0.31753737	0.65850735
0.17255291	0.36808842	-0.34980476	0.84402204	0.8900401	0.0849069	-0.44724992	-0.024264993	0.5076233	0.44270757	-0.32611623	0.66330755
0.1764027	0.36618698	-0.35001582	0.8439661	0.89007956	0.08510087	-0.44716266	-0.023739235	0.5022929	0.43592358	-0.33353832	0.66815037
0.17972037	0.36391437	-0.34991503	0.8442907	0.89019716	0.08557365	-0.4468961	-0.022628492	0.4964629	0.430997	-0.33869818	0.67308986
0.18260062	0.36201417	-0.34959054	0.84462386	0.89038885	0.085272916	-0.4465813	-0.02244048	0.49127066	0.42694944	-0.34304535	0.6772647
0.18522145	0.36051142	-0.3492242	0.8448475	0.89048976	0.08495401	-0.44643837	-0.02248069	0.48791838	0.4230293	-0.34785363	0.6796909
0.18727714	0.35987777	-0.34934476	0.8446146	0.89057344	0.08472496	-0.44632706	-0.022249265	0.4858675	0.42007506	-0.3518069	0.6809564
0.18833978	0.3596763	-0.349905	0.8442321	0.8906999	0.08463666	-0.4461066	-0.021929694	0.48482153	0.41821298	-0.35464007	0.68137836
0.18881264	0.35926256	-0.3508197	0.843923	0.8909669	0.084369995	-0.44563773	-0.02164426	0.48464444	0.41747293	-0.35644332	0.6810173
0.1885033	0.35953408	-0.3513467	0.84365726	0.89149547	0.08394767	-0.4446653	-0.021523932	0.48493886	0.41832665	-0.35636163	0.68032616
0.1881485	0.3598298	-0.35215774	0.8432721	0.8918337	0.08373051	-0.4440367	-0.021338576	0.48572212	0.42020103	-0.35506418	0.6792898
0.18763621	0.36004186	-0.35307676	0.84291124	0.89220935	0.083535634	-0.4433249	-0.021204302	0.48709542	0.42243707	-0.353158	0.67791194
0.18693393	0.36020133	-0.35391355	0.84264827	0.8926036	0.08346623	-0.4425368	-0.021344673	0.4890285	0.4246609	-0.35122508	0.67613256
0.1860063	0.36091396	-0.35433167	0.84237283	0.89295864	0.08332862	-0.44184428	-0.021373788	0.49155426	0.4265753	-0.3496374	0.67391515
0.18494605	0.36239016	-0.3549464	0.8417134	0.8930547	0.08376043	-0.44157463	-0.021238813	0.49445575	0.42836997	-0.34808686	0.6714524
0.18378969	0.36386934	-0.3562591	0.8407734	0.8927083	0.08483193	-0.44209805	-0.020657238	0.49738523	0.43037984	-0.3461805	0.6689846
0.18248287	0.36499104	-0.35755923	0.8400195	0.891969	0.08639599	-0.44335133	-0.019203816	0.50001514	0.43286407	-0.3436615	0.6667163
0.18101479	0.36644435	-0.35831884	0.83938056	0.8915391	0.087501414	-0.44403976	-0.01823224	0.5028924	0.43531188	-0.34114152	0.66424793
0.17915027	0.36832052	-0.3588114	0.8387489	0.8910919	0.0884276	-0.44475624	-0.018152116	0.5056172	0.43842146	-0.33783925	0.6618177
0.17710531	0.37041283	-0.35876745	0.83828014	0.8907576	0.08952	-0.44523326	-0.01751064	0.50850576	0.4417706	-0.3343222	0.6591582
0.17515141	0.37296283	-0.3587418	0.8375709	0.8906092	0.090132646	-0.44541848	-0.017198766	0.5115956	0.44528672	-0.330472	0.6563368
0.173289	0.37551177	-0.35870045	0.83683676	0.8904846	0.09048785	-0.44560695	-0.016907325	0.514866	0.44914576	-0.32610002	0.65332985
0.17112525	0.37791145	-0.35905927	0.8360475	0.8902957	0.09103319	-0.4458929	-0.016369453	0.51841307	0.45319352	-0.32139596	0.6500526
0.1685491	0.38050234	-0.35940257	0.8352477	0.89033276	0.09107692	-0.44581833	-0.016146157	0.5225074	0.45716006	-0.31670547	0.6462882
0.1659627	0.38289785	-0.35894743	0.8348665	0.8905363	0.090821736	-0.4454705	-0.015958473	0.5269399	0.46118307	-0.311944	0.6421338
0.16438511	0.38490534	-0.35771662	0.8347838	0.89063984	0.090583906	-0.4453226	-0.015653923	0.5317268	0.4651622	-0.30717003	0.6376031
0.16220686	0.38761958	-0.35726202	0.8341485	0.89072484	0.09052668	-0.44518226	-0.015135599	0.53646505	0.46948212	-0.30178383	0.63302326
0.16035503	0.3900227	-0.35753113	0.83327055	0.89080817	0.09044197	-0.4450461	-0.014734898	0.541398	0.47368687	-0.2965289	0.62815595
0.15965407	0.39168644	-0.35735145	0.8327016	0.89093614	0.0902391	-0.4448435	-0.014355911	0.5464752	0.477774	-0.29116458	0.6231536
0.15844159	0.3940463	-0.35740831	0.831795	0.89095455	0.09017835	-0.4448336	-0.013893744	0.55125153	0.48244205	-0.2850859	0.6181405
0.1580437	0.39636293	-0.358144	0.8304524	0.8909308	0.090203606	-0.44489795	-0.013170026	0.5561935	0.48706567	-0.27896076	0.6128595
0.15655491	0.39834952	-0.3580048	0.8298437	0.89079785	0.09027263	-0.4451682	-0.012545509	0.56147724	0.4916539	-0.2726496	0.6071919
0.15535341	0.4000263	-0.35841733	0.8290846	0.8905563	0.09028122	-0.44566804	-0.011868022	0.5665282	0.4968361	-0.26577035	0.6013036
0.15320954	0.40180805	-0.35908744	0.8283317	0.89030355	0.09051086	-0.44615212	-0.010855626	0.5715114	0.502176	-0.25874272	0.5951861
0.15232433	0.4034031	-0.36011562	0.8272725	0.89011544	0.09054053	-0.4465322	-0.010388352	0.57711065	0.50681335	-0.25212044	0.5886586
0.15217437	0.40536755	-0.36149737	0.82573575	0.8900978	0.09033482	-0.44661888	-0.009958774	0.5827208	0.51155144	-0.24515514	0.58193713
0.15216796	0.40731904	-0.36267954	0.82425684	0.8901285	0.09002405	-0.44662803	-0.009607635	0.58836824	0.51624215	-0.23810935	0.5749964
0.15186115	0.4091377	-0.36417016	0.8227542	0.89014494	0.08976568	-0.44665328	-0.009322405	0.59377974	0.52121276	-0.2306157	0.5679608
0.15138689	0.4107749	-0.3665744	0.8209563	0.89012325	0.08939068	-0.44677368	-0.009244971	0.59941304	0.52591246	-0.22306935	0.5606784
0.15009865	0.4120951	-0.36826774	0.8197724	0.89013314	0.0889315	-0.44684914	-0.009058131	0.604551	0.53113115	-0.21478894	0.553429
0.14884308	0.4133128	-0.36920765	0.81896514	0.8901013	0.08851372	-0.446998	-0.008920966	0.6089538	0.5371656	-0.2054231	0.54628724
0.14769591	0.41477862	-0.37005708	0.8180479	0.88993204	0.08835879	-0.44736877	-0.008776233	0.6130129	0.5433443	-0.19586909	0.5390989
0.14695245	0.41647694	-0.3710182	0.81688267	0.88973176	0.0880826	-0.44782504	-0.008567043	0.61738247	0.5489526	-0.1866439	0.5316521
0.14647572	0.4186956	-0.37202024	0.81537706	0.8894877	0.08804087	-0.44832325	-0.008296745	0.62200135	0.5541322	-0.17756133	0.5239502
0.14565207	0.42119294	-0.3723771	0.8140745	0.88921964	0.08800064	-0.4488635	-0.008226652	0.62664336	0.5591798	-0.16841444	0.5160162
0.14349484	0.42344716	-0.37227762	0.8133334	0.8888243	0.08815125	-0.4496187	-0.008122835	0.63120973	0.56426495	-0.15909542	0.5078072
0.14226368	0.42482966	-0.3731871	0.8124115	0.8885187	0.08813075	-0.45022857	-0.007978842	0.6348766	0.5700495	-0.14909452	0.49974635
0.14108579	0.42664555	-0.37365684	0.8114487	0.8881238	0.08832859	-0.45097664	-0.0075084474	0.63846064	0.57553893	-0.13931532	0.4916446
0.13953665	0.42927593	-0.37408724	0.81012994	0.88783425	0.088487186	-0.4515204	-0.0071975496	0.6410647	0.58170944	-0.12875235	0.4838111
0.13841136	0.43164864	-0.37467772	0.8087883	0.887592	0.08857137	-0.451985	-0.0068887677	0.6447324	0.5863311	-0.11938214	0.47569314
0.13821529	0.4335238	-0.374806	0.8077588	0.8873798	0.08857635	-0.45240486	-0.0065658707	0.64800054	0.59107137	-0.109964006	0.46758753
0.13768977	0.43554416	-0.37504524	0.80665	0.8870624	0.088825375	-0.4529864	-0.0059721097	0.65288746	0.59358007	-0.10229699	0.45927763
0.13777289	0.43758154	-0.37602147	0.80507714	0.88676226	0.08908746	-0.45352927	-0.0054154173	0.657943	0.59565747	-0.09474694	0.45091718
0.1369052	0.44011456	-0.3764627	0.8036369	0.8865174	0.08926739	-0.45397753	-0.0049742702	0.66203743	0.59883505	-0.085872024	0.44241276
0.13562945	0.4425011	-0.37724373	0.8021751	0.88624275	0.0890862	-0.45454934	-0.0049012676	0.6643609	0.60377	-0.0755094	0.43403322
0.13449071	0.44375676	-0.37713733	0.8017231	0.88594717	0.08916223	-0.45511526	-0.0044653676	0.66602093	0.60905516	-0.06480211	0.42575678
0.13386285	0.44486573	-0.37560406	0.80193335	0.8854597	0.08964828	-0.45597622	-0.003473226	0.66776276	0.61378455	-0.05461494	0.41758704
0.13348992	0.44724268	-0.3748341	0.8010332	0.88483554	0.09001962	-0.45712012	-0.002441015	0.6707952	0.6168626	-0.045604415	0.40918788
0.13315786	0.4499469	-0.37524164	0.7993816	0.88445115	0.09017228	-0.4578375	-0.0014839284	0.6746719	0.61888415	-0.036985226	0.40054026
0.13274476	0.4520973	-0.37582806	0.7979603	0.88409954	0.09020686	-0.45851055	-0.00081145205	0.67842424	0.6209309	-0.027912766	0.3916713
0.1322818	0.45337912	-0.3762293	0.7971205	0.8836329	0.09022793	-0.45940563	-0.00046993978	0.6819236	0.62287194	-0.018796902	0.3829589
0.13249236	0.45417273	-0.37709528	0.7962239	0.88326305	0.09047613	-0.46006787	0.00018493086	0.6847464	0.62520945	-0.009602483	0.37435743
0.1328396	0.4556998	-0.37827596	0.79473233	0.8827713	0.09076535	-0.46095312	0.0008187108	0.68712443	0.6277638	-0.0003425604	0.3657493
0.1329115	0.45761696	-0.37865067	0.79343903	0.88234466	0.09082311	-0.46175668	0.0014139656	0.6906117	0.62891555	0.008368597	0.35700253
0.1326865	0.45909163	-0.3791596	0.7923811	0.8819027	0.090841115	-0.4625941	0.0020638667	0.69472384	0.62929475	0.017168058	0.34792602
0.13242687	0.46010327	-0.38045198	0.7912175	0.8814195	0.09100137	-0.46347848	0.002870474	0.6989383	0.6293546	0.026269699	0.33868566
0.13211714	0.46085265	-0.38103712	0.7905512	0.88102424	0.09115048	-0.4641934	0.003818512	0.70334995	0.6289837	0.035511095	0.32926828
0.13158165	0.46184102	-0.38122663	0.7899723	0.88048863	0.09150847	-0.46512854	0.0048381817	0.70658547	0.6295795	0.045765024	0.3198006
0.13095856	0.46292865	-0.3804099	0.78983307	0.8799958	0.09171654	-0.46601102	0.005588321	0.70955753	0.63016057	0.056279708	0.31025577
0.13066159	0.4634478	-0.38002282	0.78976387	0.87936556	0.09223896	-0.46707982	0.006853221	0.71199167	0.63100404	0.06726334	0.30062887
0.130051	0.46407396	-0.38065773	0.78919107	0.8786556	0.09251841	-0.4683408	0.007968694	0.7134555	0.63252085	0.079012826	0.29095677
0.1287087	0.46491182	-0.378998	0.7897168	0.87806165	0.09276255	-0.46938372	0.009157174	0.7154291	0.6329574	0.090182915	0.28176793
0.12812826	0.46596795	-0.3769374	0.79017496	0.8775084	0.09303191	-0.4703442	0.010124188	0.7177347	0.63258964	0.10057469	0.27307898
0.12853329	0.46726194	-0.37647027	0.78956735	0.87686324	0.09352505	-0.4714215	0.011304842	0.72068894	0.6312348	0.11013449	0.26461434
0.12873074	0.4679714	-0.37686107	0.78892833	0.87624997	0.09412131	-0.4724135	0.012444288	0.7239118	0.62941134	0.11946646	0.25597054
0.12792352	0.46814364	-0.37739173	0.78870356	0.8755661	0.09514576	-0.47343376	0.013925699	0.7264923	0.62799996	0.12925719	0.24721982
0.126595	0.46793446	-0.37712783	0.78916824	0.87500316	0.09579896	-0.4743037	0.015175183	0.7275448	0.62802637	0.13972345	0.23819953
0.12500598	0.4685493	-0.37574825	0.78971463	0.87439996	0.096615545	-0.47520506	0.016501551	0.7270176	0.6294998	0.15040512	0.22924618
0.12439921	0.46950412	-0.3742941	0.78993386	0.8737006	0.09732586	-0.4763003	0.017752912	0.72791547	0.62908494	0.15965872	0.22113474
0.12472735	0.4704063	-0.3739849	0.78949165	0.87276614	0.09803942	-0.47780874	0.01919321	0.729135	0.6281633	0.16817759	0.21328299
0.1245607	0.47124842	-0.3738702	0.7890699	0.8719927	0.098662496	-0.47903213	0.020612916	0.7307052	0.6268959	0.17605124	0.20512849
0.123997085	0.47169137	-0.3735568	0.7890425	0.87130433	0.09921637	-0.48010692	0.022009518	0.7320283	0.62592393	0.18407363	0.19614026
0.124903694	0.47182453	-0.3747553	0.78825104	0.87085176	0.09956887	-0.4808061	0.023035996	0.7320189	0.6273928	0.19073072	0.18479297
0.12716378	0.46951857	-0.3809941	0.7862734	0.8702738	0.10029476	-0.48163334	0.024408864	0.7147118	0.6463472	0.20259114	0.17429666
0.121406816	0.46691266	-0.37620246	0.7910281	0.8697278	0.100628145	-0.48247775	0.025785878	0.74254125	0.6128481	0.19398272	0.18820363
0.11445157	0.46779275	-0.36450928	0.7969973	0.8694553	0.100749835	-0.48290792	0.026435502	0.7479947	0.6050397	0.1950389	0.19076377
0.114288986	0.46869797	-0.3622892	0.7975008	0.8689911	0.100998305	-0.48361883	0.027725345	0.73400444	0.6232842	0.19713208	0.18410173
0.11391817	0.46993798	-0.359819	0.7979422	0.86866564	0.10110136	-0.48411947	0.02879083	0.7353168	0.62132096	0.19906512	0.18341987
0.11106965	0.46977752	-0.35469761	0.8007264	0.8682541	0.1013506	-0.48473442	0.029956287	0.7361203	0.6209254	0.20007575	0.18041235
0.10935425	0.46915668	-0.35247567	0.80230623	0.8676888	0.10191886	-0.4855442	0.03126609	0.7409713	0.61560565	0.19895886	0.18001848
0.108489305	0.4684365	-0.3526759	0.80275637	0.8665258	0.10342862	-0.48716092	0.033344418	0.7457944	0.6095037	0.19801371	0.18189758
0.107407674	0.4687756	-0.3510291	0.80342525	0.8662986	0.1053352	-0.48702943	0.035153046	0.7452295	0.61006266	0.19898033	0.18128353
0.10764244	0.46859533	-0.34933057	0.804239	0.86703646	0.105563715	-0.4857506	0.03394863	0.7420223	0.61404353	0.19981198	0.18008028
0.10964275	0.4679483	-0.3491439	0.8044266	0.86676824	0.108011365	-0.48564827	0.03455888	0.7414856	0.6146898	0.19986868	0.18002295
0.11125299	0.4676187	-0.35016465	0.80395335	0.8669322	0.10811928	-0.48528525	0.03519618	0.7421288	0.6138445	0.1996429	0.1805067
0.11213717	0.4673528	-0.35186976	0.8032402	0.86692184	0.109160915	-0.48501065	0.03601458	0.74199307	0.61401075	0.19963326	0.18050961
0.112488806	0.46720707	-0.35248375	0.8030066	0.86669505	0.109547	-0.4852936	0.036485534	0.7415814	0.6145107	0.19963354	0.18049993
0.11249696	0.46683118	-0.35229516	0.8033068	0.8663973	0.10974142	-0.4857587	0.036784466	0.7421619	0.6137439	0.19951713	0.1808514
0.111746855	0.46649554	-0.35111725	0.804122	0.8659807	0.10996794	-0.48641345	0.037267577	0.7424021	0.613418	0.19934417	0.18116139
0.11044161	0.46618423	-0.34913105	0.80534655	0.8655	0.11022716	-0.48716992	0.037778765	0.7421999	0.6136693	0.19936994	0.18111081
0.10889198	0.46612963	-0.34700146	0.80650884	0.8650297	0.11045229	-0.48789918	0.038473986	0.7419272	0.6139553	0.19960998	0.1809944
0.10751264	0.4662361	-0.34557536	0.8072443	0.8645332	0.11116681	-0.48853353	0.039512407	0.7417935	0.6140267	0.1999968	0.18087342
0.106459685	0.46637958	-0.3447304	0.807662	0.86394626	0.11175226	-0.4893502	0.040578347	0.74128795	0.61457527	0.20049869	0.18052667
0.10607282	0.46639618	-0.34452266	0.807792	0.86345935	0.11212649	-0.49005628	0.041381925	0.7413245	0.6144325	0.20081827	0.18050733
0.10624273	0.46671057	-0.34447315	0.80760926	0.8630086	0.11263127	-0.49064022	0.042481214	0.7413464	0.61426383	0.20107132	0.18070933
0.106654584	0.46712747	-0.34460205	0.8072588	0.8626903	0.11281893	-0.49107724	0.043386593	0.74166393	0.613684	0.20118643	0.18124816
0.10764654	0.46741253	-0.3457017	0.8064917	0.86239773	0.11332399	-0.49137023	0.044554394	0.74202514	0.6129283	0.20137179	0.18211867
0.10860654	0.467591	-0.3468976	0.8057457	0.86225045	0.1138894	-0.4914101	0.045510985	0.7431793	0.611081	0.20155393	0.18341382
0.10921432	0.46780208	-0.34702098	0.8054877	0.8623763	0.114002064	-0.4911088	0.046098813	0.7451775	0.6083043	0.20134415	0.18476239
0.10920142	0.4681414	-0.34606105	0.80570537	0.86247134	0.114620276	-0.49071917	0.046925716	0.7484252	0.6039257	0.20084935	0.1865298
0.10834103	0.4684991	-0.3441826	0.8064178	0.86267227	0.11473877	-0.49026895	0.047645066	0.7516874	0.5994936	0.20020624	0.1883907
0.10700996	0.46910486	-0.3418195	0.80724806	0.8628417	0.11441439	-0.49001288	0.047989402	0.7555297	0.59420526	0.19954827	0.19046174
0.10554166	0.46980706	-0.33819252	0.80855966	0.86283284	0.11439042	-0.48997927	0.048544087	0.7599562	0.5880354	0.19893026	0.19263406
0.10476181	0.47019607	-0.33543083	0.8095848	0.86268675	0.11416409	-0.49024534	0.048983775	0.76594263	0.57966566	0.19792897	0.19530456
0.104981385	0.47080234	-0.33450872	0.80958533	0.8625373	0.11377747	-0.49056733	0.049291126	0.77187127	0.57139164	0.19650206	0.19777095
0.10520129	0.47156394	-0.33398682	0.8093289	0.8623183	0.113518395	-0.4909757	0.049654804	0.7775844	0.56341714	0.1946745	0.20006426
0.10572691	0.4723592	-0.33426407	0.8086821	0.86201143	0.11340265	-0.4914923	0.05013392	0.7818112	0.5575232	0.19291212	0.20180276
0.10627309	0.47326526	-0.33468655	0.8079057	0.861617	0.11339309	-0.49213886	0.0505905	0.7850873	0.5527295	0.19108133	0.20400028
0.10668498	0.4745296	-0.33464804	0.8071254	0.8612998	0.11340634	-0.49266124	0.05087926	0.7873571	0.5493707	0.18930507	0.20597187
0.107196644	0.47563097	-0.33474165	0.8063702	0.86134046	0.113144286	-0.49266246	0.05076065	0.7901182	0.5452689	0.18760645	0.20784353
0.10782777	0.47656918	-0.33551323	0.80541074	0.8613946	0.1128709	-0.49265078	0.05056577	0.79387885	0.5402524	0.18481769	0.20910878
0.108530045	0.47717375	-0.33671182	0.80445766	0.86119473	0.11299071	-0.49294245	0.050857797	0.79765207	0.53523916	0.18214764	0.209982
0.1091539	0.47792748	-0.33766523	0.8035258	0.8611865	0.11239157	-0.4931199	0.050604418	0.80091953	0.5311797	0.17877837	0.21074751
0.10935541	0.4787073	-0.3381925	0.8028121	0.8612705	0.11181401	-0.49314114	0.050245404	0.8039788	0.52742225	0.1752498	0.21149836
0.1096987	0.47906905	-0.33872354	0.8023253	0.86136436	0.11107914	-0.49317333	0.049948774	0.8072595	0.5229181	0.1720069	0.212844
0.110241674	0.47920856	-0.3392446	0.8019474	0.86159796	0.110132016	-0.49301362	0.049592365	0.809679	0.51945966	0.16952945	0.21410601
0.11025038	0.47927603	-0.3393624	0.80185604	0.861707	0.10956201	-0.49296826	0.04941359	0.81125396	0.5172518	0.16775258	0.2148875
0.10982582	0.4795684	-0.33903173	0.8018795	0.8619619	0.108544365	-0.49281487	0.048737425	0.8131912	0.5144297	0.16575442	0.21588817
0.1088935	0.48024425	-0.33778012	0.8021302	0.8622671	0.10757406	-0.49256933	0.047967274	0.8147461	0.5123444	0.16380696	0.21647008
0.10796028	0.48125094	-0.3361456	0.8023397	0.86266166	0.10706666	-0.49204344	0.04740134	0.8162844	0.51033854	0.16194016	0.21681708
0.10768939	0.48205274	-0.33462054	0.80253214	0.8633367	0.10626917	-0.49113518	0.046312682	0.81732947	0.5090314	0.16041024	0.21709016
0.10778429	0.4822693	-0.3332099	0.80297625	0.86411417	0.10526614	-0.49008536	0.045211412	0.81802696	0.5081294	0.15922436	0.2174494
0.10792216	0.4823482	-0.33232713	0.803276	0.86456245	0.1044248	-0.48953542	0.04454735	0.81856614	0.5074512	0.15815085	0.2177869
0.107977055	0.48215878	-0.33198658	0.803523	0.8649909	0.10352984	-0.48902404	0.043927677	0.8190807	0.5066254	0.15747425	0.21826485
0.10795522	0.481899	-0.331916	0.80371106	0.8653887	0.10241429	-0.4886211	0.043185808	0.81931794	0.50618815	0.15708998	0.21866587
0.10802769	0.48175442	-0.3315846	0.80392474	0.8656235	0.10154943	-0.4884419	0.042544905	0.8195992	0.50564396	0.15673698	0.21912357
0.10809937	0.48175374	-0.33078632	0.80424416	0.8657845	0.100757144	-0.4883673	0.042006567	0.8197182	0.5053622	0.15651585	0.21948586
0.10796262	0.48209393	-0.32920069	0.80470926	0.8659781	0.10010224	-0.48819384	0.0415955	0.82022727	0.5044926	0.15617475	0.2198273
0.10718441	0.48289427	-0.3263464	0.8054957	0.86596215	0.10005362	-0.4882202	0.04173507	0.82072824	0.50367045	0.15568754	0.22018827
0.10588596	0.48354644	-0.32293704	0.8066494	0.8659706	0.0998563	-0.4882505	0.041680053	0.82104516	0.5031592	0.15506518	0.22061343
0.104394704	0.4842353	-0.31990585	0.80763775	0.8660823	0.09943172	-0.4881653	0.041370533	0.821798	0.501921	0.15452585	0.22100925
0.10298438	0.48481157	-0.31739974	0.80846155	0.86608994	0.0992712	-0.48820496	0.041124754	0.8217144	0.50200266	0.15411663	0.22142053
0.1022141	0.48507723	-0.31593415	0.80897367	0.86600214	0.09923067	-0.48837554	0.041046478	0.8228292	0.50006497	0.1537006	0.22195402
0.10180644	0.4853368	-0.3155192	0.80903137	0.8658079	0.09951893	-0.4886465	0.041221146	0.82353234	0.49884033	0.15320864	0.2224408
0.101521246	0.48524666	-0.315997	0.8089349	0.86564296	0.09979224	-0.48886	0.04149144	0.8252457	0.49585056	0.15264323	0.22316337
